Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR,is_cascading_material_failure VRBA,is_possible_seal_failure VRBA,inv_rsam_quality_acceleration VRBA,is_pressurizing VRBA,slope_ratio VRBA,num_state_changes_inv_rsam VRBA,num_state_changes_log_dsar VRBA,is_hydrothermal_seal VRBA,falling_rsam_acceleration VRBA,falling_rsam_slope VRBA,falling_rsam_mean_derivative VRBA,falling_rsam_mean_abs_derivative VRBA,quiescence_rsam_duration VRBA,quiescence_rsam_drop_ratio VRBA,is_cascading_material_failure VORI,is_possible_seal_failure VORI,inv_rsam_quality_acceleration VORI,is_pressurizing VORI,slope_ratio VORI,num_state_changes_inv_rsam VORI,num_state_changes_log_dsar VORI,is_hydrothermal_seal VORI,falling_rsam_acceleration VORI,falling_rsam_slope VORI,falling_rsam_mean_derivative VORI,falling_rsam_mean_abs_derivative VORI,quiescence_rsam_duration VORI,quiescence_rsam_drop_ratio VORI
59.97497567079104,59.849854024746286,59.93326845544279,0,0,0,0,10.150498315537588,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-872.4277971598168,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
59.43278187126373,59.613513137772834,59.93326845544279,0,0,0,1,-42.65645185870107,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148.46656542584327,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0
59.418879466147644,59.683025163353264,59.93326845544279,0,0,0,0,-63.59470243822211,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,278.4154958663719,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,59.86375642986237,59.93326845544279,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-8451.807001857393,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
24.037258445711107,51.55011817044348,59.93326845544279,0,0,0,0,81.5858658734473,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1212.6717520985876,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
51.63353260114,59.07131933824552,59.93326845544279,0,0,0,0,-19.73943916141953,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1412.9046849952592,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
16.988739051855973,48.0884192965383,59.93326845544279,0,0,0,0,1.003725186551666,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1351.566665121367,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
22.090921729459197,59.849854024746286,59.93326845544279,0,0,0,0,-12.894995747066083,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,913.5196067876551,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
22.688725149450857,11.76143472820798,11.803141943556234,0,0,0,0,1.0840644339380219,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-2042.5599417720048,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,59.849854024746286,59.93326845544279,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,242.28159215942966,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0
