Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg RSAM peak RSAM VRBA,Max RSAM peak RSAM VRBA,Std RSAM peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg RSAM drop RSAM VRBA,Max RSAM drop RSAM VRBA,Std RSAM drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg RSAM peak DSAR VRBA,Max RSAM peak DSAR VRBA,Std RSAM peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg RSAM drop DSAR VRBA,Max RSAM drop DSAR VRBA,Std RSAM drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg RSAM peak RSAM VORI,Max RSAM peak RSAM VORI,Std RSAM peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg RSAM drop RSAM VORI,Max RSAM drop RSAM VORI,Std RSAM drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg RSAM peak DSAR VORI,Max RSAM peak DSAR VORI,Std RSAM peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg RSAM drop DSAR VORI,Max RSAM drop DSAR VORI,Std RSAM drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR
1,0.036045260920204214,0.036045260920204214,0.0,6.0,6.0,0.0,40.19848039547534,40.19848039547534,0.0,1,0.2683697179571496,0.2683697179571496,0.0,52.0,52.0,0.0,33.49356403839485,33.49356403839485,0.0,61.13924520755991,55.92132885543588,126.31583666189026,38.2915845488369,15955.690591593338,26.157446695467357,1,0.0117580542697453,0.0117580542697453,0.0,294.0,294.0,0.0,0.9406378861790377,0.9406378861790377,0.0,1,0.014945331568760878,0.014945331568760878,0.0,641.2700904119386,641.2700904119386,0.0,0.9228074626855018,0.9228074626855018,0.0,0.06044323448413995,0.8713344684438575,0.19465339752303437,0.8722474212948205,0.03788994516726044,0.6056254931322154,1,36.94543748193317,36.94543748193317,0.0,1460.2161982818857,1460.2161982818857,0.0,166.47481562824714,166.47481562824714,0.0,1,72.27849748299845,72.27849748299845,0.0,2159.368035381217,2159.368035381217,0.0,52.33535499225566,52.33535499225566,0.0,62.78048861106872,131.96828632916754,182.15975479569286,108.08314318901904,33182.17626722695,44.59206691031807,1,0.5046241475135522,0.5046241475135522,0.0,3017.655046770573,3017.655046770573,0.0,2.9965479696606057,2.9965479696606057,0.0,1,0.18910234327717612,0.18910234327717612,0.0,1194.786276479111,1194.786276479111,0.0,2.2043646135323294,2.2043646135323294,0.0,9.567788378666659,3.69711559659101,60.11592475061504,2.67852686442627,3613.9244086216095,1.7718128774683317,25.11013215859031,84.21052631578947,99.95362856480408
1,14.719079969429814,14.719079969429814,0.0,975.2499633861403,975.2499633861403,0.0,46.10562739501428,46.10562739501428,0.0,1,10.50723691993305,10.50723691993305,0.0,2406.0997256057267,2406.0997256057267,0.0,25.514707179127242,25.514707179127242,0.0,26.499527932792123,51.557843937297655,52.05854646739671,31.379453723763014,2710.0922602981027,22.41656754635148,2,0.02821469851145747,0.053976004604063155,0.025761306092605685,1970.3970631761622,3887.7941263523244,1917.3970631761622,0.8515005857214859,0.8619970924603093,0.010496506738823352,1,0.03350823619082122,0.03350823619082122,0.0,810.8624777946188,810.8624777946188,0.0,0.8059234817172589,0.8059234817172589,0.0,0.04579671636363909,0.8114083768399157,0.1451958980884686,0.8309498220593776,0.021081848821716966,0.5881292783018249,1,49.323479679450074,49.323479679450074,0.0,1069.4274747008749,1069.4274747008749,0.0,133.16322019566644,133.16322019566644,0.0,1,39.09580918608914,39.09580918608914,0.0,2400.868645191946,2400.868645191946,0.0,69.20088574849323,69.20088574849323,0.0,58.3716785838894,146.54008753746638,134.8137595451828,90.7741499666581,18174.749762706368,49.02312763000486,2,0.0015103433817329481,0.0017473377327172912,0.00023699435098434307,4.0,6.0,2.0,3.1980605249816585,3.4656824967554742,0.26762197177381575,1,0.32740785909133807,0.32740785909133807,0.0,2632.9140034518578,2632.9140034518578,0.0,2.307762469304359,2.307762469304359,0.0,0.7411557513461963,2.8661000052386356,0.965159995692146,2.604643414123532,0.9315338172844635,2.006262596494839,99.93044284720612,99.8840714120102,99.95362856480408
1,68.78731203800558,68.78731203800558,0.0,2553.174901403449,2553.174901403449,0.0,112.24412063159122,112.24412063159122,0.0,1,1.588181553356435,1.588181553356435,0.0,1275.0463220105753,1275.0463220105753,0.0,32.23747490936423,32.23747490936423,0.0,17.583671462119003,76.45110230674456,62.54201939877248,48.23635437409396,3911.504190476433,29.16782548618634,1,0.6867718895150063,0.6867718895150063,0.0,4025.0527196011117,4025.0527196011117,0.0,1.4398040928388265,1.4398040928388265,0.0,1,0.0012159244020626403,0.0012159244020626403,0.0,2.0,2.0,0.0,0.6824662282349445,0.6824662282349445,0.0,0.06345698481563979,1.0898938738021289,0.38632268669261777,1.1026844987432125,0.1492452182534025,0.5252967198315384,1,83.51573347385431,83.51573347385431,0.0,1791.5571867143024,1791.5571867143024,0.0,218.53311011958027,218.53311011958027,0.0,1,11.405994545482585,11.405994545482585,0.0,1946.0709804831044,1946.0709804831044,0.0,58.549170140876214,58.549170140876214,0.0,80.73700771618759,164.5476425004636,161.00575114063048,89.50863970925917,25922.85190035863,47.74332309991722,1,2.699565973169595,2.699565973169595,0.0,2499.8367405105746,2499.8367405105746,0.0,6.084144896270801,6.084144896270801,0.0,1,0.0011996262069384755,0.0011996262069384755,0.0,2.0,2.0,0.0,2.9254765531675253,2.9254765531675253,0.0,0.578882896515724,4.413995641966451,1.7913205775986256,4.218800914328839,3.2088294117282734,2.1107639759837666,99.95362856480408,99.8840714120102,99.95362856480408
1,3.080866074582474,3.080866074582474,0.0,753.0177178008325,753.0177178008325,0.0,64.79449907091055,64.79449907091055,0.0,1,10.315315519462146,10.315315519462146,0.0,4281.88131810745,4281.88131810745,0.0,55.41429198451418,55.41429198451418,0.0,6.282352057246884,62.10527587156922,24.485467846443377,59.95571646570616,599.5381356592125,51.6388760306498,1,0.010772922987635436,0.010772922987635436,0.0,186.0,186.0,0.0,1.0499715497968398,1.0499715497968398,0.0,1,0.06105757450881666,0.06105757450881666,0.0,1586.5999744565001,1586.5999744565001,0.0,0.8763429081669489,0.8763429081669489,0.0,0.037364876081870176,0.9038251749377411,0.21025650573587953,0.9415004916970332,0.04420779820426195,0.5810409244694151,1,0.037461899633854046,0.037461899633854046,0.0,2.0,2.0,0.0,419.08858423926387,419.08858423926387,0.0,1,20.239150602574114,20.239150602574114,0.0,1472.0747693683745,1472.0747693683745,0.0,325.20324515977455,325.20324515977455,0.0,20.63967050870011,383.5838133432128,73.18657929141736,383.6754942610962,5356.275388378921,299.5099752422631,1,0.0007776071686871333,0.0007776071686871333,0.0,4.0,4.0,0.0,2.850873705706055,2.850873705706055,0.0,1,0.7256245290706294,0.7256245290706294,0.0,4150.722467232076,4150.722467232076,0.0,1.9858800123833644,1.9858800123833644,0.0,0.19446105794369603,2.485677101968109,0.5604468470745261,2.45575428815708,0.31410066839577727,1.7888024238677798,99.95362856480408,99.8840714120102,99.95362856480408
1,1.22274484940257,1.22274484940257,0.0,909.8011825452945,909.8011825452945,0.0,32.48091359044706,32.48091359044706,0.0,1,3.898139402207889,3.898139402207889,0.0,3089.873617873888,3089.873617873888,0.0,28.556811611836977,28.556811611836977,0.0,8.63850622535285,33.39450662766499,33.988145024358275,31.41917308968815,1155.19400219681,27.343552277974894,2,0.04884644233406599,0.09595061799490523,0.04710417566083924,1711.5702507006824,3368.109401050941,1656.5391503502585,0.7834918989407812,0.7864798779964441,0.002987979055662948,2,0.029702104972890664,0.056057749452010475,0.02635564447911981,867.1615041750683,1702.3230083501367,835.1615041750683,0.6842614351865421,0.6779936103715453,0.006267824814996825,0.03388545296613225,0.7165944307583845,0.15701176534531555,0.7404599957563226,0.024652694456852434,0.47642487453701177,1,1.210774557603429,1.210774557603429,0.0,36.0,36.0,0.0,234.1999763168092,234.1999763168092,0.0,1,0.15647564150026483,0.15647564150026483,0.0,4.0,4.0,0.0,133.8856112236515,133.8856112236515,0.0,25.946189027788797,174.76651380710888,77.25817364603452,161.07289132739095,5968.825395120823,118.79311860555565,1,0.794694876602756,0.794694876602756,0.0,3083.600237402771,3083.600237402771,0.0,3.7748218368585724,3.7748218368585724,0.0,1,0.0023528765501157345,0.0023528765501157345,0.0,4.0,4.0,0.0,2.9801269602558165,2.9801269602558165,0.0,0.3755070143671352,2.9667899138784586,1.2166980765194029,3.1989742956610097,1.480354209406015,0.8787230603130107,99.95362856480408,80.26895432413633,99.95362856480408
1,1.4032121959490098,1.4032121959490098,0.0,1235.6194434478548,1235.6194434478548,0.0,72.97028763646632,72.97028763646632,0.0,2,4.188302161627245,4.548695129882709,0.3603929682554643,506.50195270909273,590.0,83.49804729090727,48.434860099467556,47.010489736356874,1.4243703631106825,7.518200509535532,65.71388959424245,20.41256705512331,65.95242152474306,416.6728937799056,44.35055956389375,1,0.0009377364401821353,0.0009377364401821353,0.0,8.0,8.0,0.0,1.2206468713951877,1.2206468713951877,0.0,2,0.04154003135812401,0.08165569917468196,0.040115667816557954,932.5618651144307,1844.1237302288614,911.5618651144307,0.8175330474287337,0.7929530007050853,0.02458004672364833,0.04442364459615094,0.8713625573231252,0.28206027641960674,0.8846146171880278,0.07955799953390497,0.45651035198930695,1,19.590808358720096,19.590808358720096,0.0,1922.5950729526135,1922.5950729526135,0.0,411.86290063057055,411.86290063057055,0.0,1,17.138172888248732,17.138172888248732,0.0,502.0,502.0,0.0,270.32762446551055,270.32762446551055,0.0,25.79642942416566,365.38824158110816,90.17012250385316,373.0824080269818,8130.650992359886,252.53204951864268,1,0.16839960605105508,0.16839960605105508,0.0,1867.109273624915,1867.109273624915,0.0,2.343725790000285,2.343725790000285,0.0,1,0.026423606260516097,0.026423606260516097,0.0,958.5768655278398,958.5768655278398,0.0,1.6164513433445986,1.6164513433445986,0.0,0.20265269749616338,2.043701466669865,0.4982814218174504,1.9315231091846643,0.24828437532841993,1.483310047765083,100.02318571759797,99.95362856480408,99.95362856480408
1,26.3739959146101,26.3739959146101,0.0,1784.6366503787667,1784.6366503787667,0.0,74.96547553484,74.96547553484,0.0,1,0.11151588515303246,0.11151588515303246,0.0,20.0,20.0,0.0,39.63025021445153,39.63025021445153,0.0,6.13145944668385,52.34086838663177,26.75378155857334,45.41611042778938,715.7648276838589,29.653711373552234,1,0.00026321550062313737,0.00026321550062313737,0.0,2.0,2.0,0.0,0.9432267967680864,0.9432267967680864,0.0,1,0.0002198067762888556,0.0002198067762888556,0.0,2.0,2.0,0.0,0.7075885585980399,0.7075885585980399,0.0,0.03976188510570454,0.7553570651151095,0.23651273096525718,0.80088605916607,0.05593827190864412,0.3976811866945378,1,120.11185157427764,120.11185157427764,0.0,3581.3270845439583,3581.3270845439583,0.0,365.71976953056657,365.71976953056657,0.0,1,0.9886573794508706,0.9886573794508706,0.0,24.0,24.0,0.0,146.67013223775658,146.67013223775658,0.0,70.46421964259807,296.788005349013,310.6335213669757,275.99369992402364,96493.18459684734,136.26366621410077,2,0.17375742774386782,0.34510039176618834,0.17134296402232052,976.4107392037081,1950.8214784074162,974.4107392037081,2.9023331723376202,2.985621167769402,0.083287995431782,2,0.008719946883150809,0.016715839083957684,0.007995892200806876,105.5,205.0,99.5,1.6703599388795134,1.633618550085286,0.03674138879422739,0.35888835366742844,2.3757285304026583,1.4942738630999095,2.3466376994644023,2.232854377943527,1.524187246349734,90.21562717366103,99.83769997681429,99.95362856480408
1,58.35480443008845,58.35480443008845,0.0,1965.4269585579318,1965.4269585579318,0.0,217.05064658388176,217.05064658388176,0.0,1,12.492509627420901,12.492509627420901,0.0,532.1602127407141,532.1602127407141,0.0,83.90828628771729,83.90828628771729,0.0,17.089276813125245,151.0604309448889,74.28817755648909,144.22112491296895,5518.733324664448,71.69756790680059,1,0.33408898746136084,0.33408898746136084,0.0,1417.446240521425,1417.446240521425,0.0,1.909138440514672,1.909138440514672,0.0,2,0.11091954164821471,0.22159887924656174,0.11067933759834703,760.7327999243034,1504.4655998486069,743.7327999243034,0.9011099835285935,0.8288464981765358,0.07226348535205773,0.10001769135675741,1.240398080185129,0.5714379665775352,1.1518854125060356,0.3265413496462682,0.5254216041057589,1,78.7905584057346,78.7905584057346,0.0,1289.0096981041568,1289.0096981041568,0.0,1100.6155632968762,1100.6155632968762,0.0,1,32.00307143530762,32.00307143530762,0.0,400.53009843552445,400.53009843552445,0.0,434.3518200476674,434.3518200476674,0.0,72.14998998279822,813.9918394183325,345.66995474593955,811.9190215092597,119487.7176140599,378.67424581879067,1,0.41328783362631105,0.41328783362631105,0.0,1933.5707264052571,1933.5707264052571,0.0,2.434135881219538,2.434135881219538,0.0,1,0.000804352780058526,0.000804352780058526,0.0,2.0,2.0,0.0,1.5712822654028007,1.5712822654028007,0.0,0.2047285983416289,2.159793066028312,0.5824494565727175,2.126245111024634,0.3392473694618539,1.4879628505626836,100.02318571759797,99.95362856480408,99.95362856480408
1,0.07861144913521656,0.07861144913521656,0.0,4.0,4.0,0.0,28.95436752421432,28.95436752421432,0.0,1,1.248573180123337,1.248573180123337,0.0,1847.3286751531489,1847.3286751531489,0.0,22.79359430124942,22.79359430124942,0.0,8.279955636820661,28.181419862757544,17.928552075188474,23.502211529119293,321.43297951274496,20.851581233737782,1,0.00029232171710635857,0.00029232171710635857,0.0,4.0,4.0,0.0,0.7639114703474408,0.7639114703474408,0.0,1,0.00025379137525050055,0.00025379137525050055,0.0,1.3501812176251171,1.3501812176251171,0.0,0.6175717772015301,0.6175717772015301,0.0,0.0373254833132224,0.6452664330257623,0.20793590667536405,0.6924926046024507,0.0432373412849057,0.33700972195922085,1,1.041421385397399,1.041421385397399,0.0,580.0,580.0,0.0,95.96715664928932,95.96715664928932,0.0,1,2.9927499140272964,2.9927499140272964,0.0,1083.6427288243026,1083.6427288243026,0.0,25.87112146005532,25.87112146005532,0.0,10.0696420357425,73.92023989550275,48.85185895849445,80.77806585850712,2386.504123700634,23.564592883510446,1,2.5742784569689032,2.5742784569689032,0.0,1542.889751179947,1542.889751179947,0.0,7.815655832832003,7.815655832832003,0.0,1,0.059434093772080976,0.059434093772080976,0.0,834.2747664047438,834.2747664047438,0.0,1.7887882264157031,1.7887882264157031,0.0,0.7374821430657343,4.070865216694945,3.115425896951652,2.360081784520628,9.705878519397007,1.6268670878771758,65.22142360306052,92.37189891027128,99.95362856480408
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.863448877177671,37.399166214226774,31.90686420105947,28.415173319713023,1018.0479831448504,20.711062276900098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06270727618082017,0.5329940960642741,0.2550838650440667,0.4913897698139214,0.06506777820581965,0.2697375611098566,1,0.0008894107757129177,0.0008894107757129177,0.0,2.0,2.0,0.0,126.2419351806212,126.2419351806212,0.0,1,0.06338449166100446,0.06338449166100446,0.0,12.0,12.0,0.0,48.73146105869547,48.73146105869547,0.0,31.552582622826932,94.69392804656005,111.66941561986272,73.64532868369339,12470.058384881639,43.86618115403332,1,0.10353568426877313,0.10353568426877313,0.0,410.0,410.0,0.0,2.781486430913834,2.781486430913834,0.0,1,0.0016013970562402946,0.0016013970562402946,0.0,12.0,12.0,0.0,1.2652951289405292,1.2652951289405292,0.0,0.23385798717883607,2.0017497643418727,0.8403892160583325,1.6897914425075464,0.7062540344671386,1.0803931884195204,0.0,68.86158126594019,68.86158126594019
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.455714844582236,37.49449545505312,43.97016804339484,23.6907342206483,1933.375677764381,20.50508129498285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06231769326827516,0.49066558639840263,0.32458158975310103,0.38546058352796503,0.10535320840665038,0.22494814259542587,1,10.423232054962199,10.423232054962199,0.0,850.0,850.0,0.0,82.00199455460884,82.00199455460884,0.0,1,1.6539374657189114,1.6539374657189114,0.0,267.89089459878346,267.89089459878346,0.0,64.78407097839892,64.78407097839892,0.0,10.961587423394546,88.14508081345282,86.03639235333151,70.82145744761829,7402.2608091764005,54.94884140737512,1,0.020923915107406987,0.020923915107406987,0.0,106.0,106.0,0.0,2.4840876601208985,2.4840876601208985,0.0,1,0.02661766180041436,0.02661766180041436,0.0,270.0,270.0,0.0,2.322024286510662,2.322024286510662,0.0,0.17763801227989034,2.2923956870384976,0.5320509679807147,2.351801396436163,0.2830782325292155,1.5094219708278562,0.0,55.87757941108278,55.87757941108278
1,6.50468615822507,6.50468615822507,0.0,1407.8800977665996,1407.8800977665996,0.0,43.101440728676735,43.101440728676735,0.0,1,5.8406106828887125,5.8406106828887125,0.0,2338.757342092149,2338.757342092149,0.0,23.06895665823362,23.06895665823362,0.0,4.029360812803724,34.84662725406619,17.0361007373787,28.934156624779177,290.22872833411503,21.46440222602517,1,0.13263648513458914,0.13263648513458914,0.0,2048.556640219803,2048.556640219803,0.0,0.6217821071619675,0.6217821071619675,0.0,1,0.11879873144553366,0.11879873144553366,0.0,2713.35640139508,2713.35640139508,0.0,0.47865630867164644,0.47865630867164644,0.0,0.04043270265168172,0.5441785102392542,0.20793053998022715,0.5259908390218387,0.043235109456468836,0.27805842724240026,1,0.12233887000718369,0.12233887000718369,0.0,2.0,2.0,0.0,148.54613997375668,148.54613997375668,0.0,1,40.8416488342024,40.8416488342024,0.0,2885.7085538638876,2885.7085538638876,0.0,46.95323437486104,46.95323437486104,0.0,17.721650442635976,88.99634475627239,51.36885102121855,70.57619764880982,2638.758855240146,43.53282531238264,1,1.1907684857641447,1.1907684857641447,0.0,3152.3794143973755,3152.3794143973755,0.0,4.58033362346976,4.58033362346976,0.0,1,0.0005117091621449354,0.0005117091621449354,0.0,2.0,2.0,0.0,2.449650872387423,2.449650872387423,0.0,0.39508927163741875,3.7391803788240967,1.221515989341894,3.542193073764194,1.492101312217906,2.3194853976644065,97.28727104103872,99.95362856480408,99.95362856480408
1,2.242561779694107,2.242561779694107,0.0,2667.943088374246,2667.943088374246,0.0,38.27120137224598,38.27120137224598,0.0,1,0.9265232549697799,0.9265232549697799,0.0,1485.117268657487,1485.117268657487,0.0,35.85759803165166,35.85759803165166,0.0,37.32422777141359,46.62320315265509,162.23234320841604,36.94065738553785,26319.333182893293,33.11461981799042,1,0.11842910440376919,0.11842910440376919,0.0,2600.913267540829,2600.913267540829,0.0,0.9999147222530801,0.9999147222530801,0.0,1,0.021811680386137677,0.021811680386137677,0.0,675.1349912263264,675.1349912263264,0.0,0.8759236547118985,0.8759236547118985,0.0,0.0572985811068758,0.8994191748705688,0.21978092931691806,0.9219747683606536,0.048303656891408135,0.5895909844504685,2,1.9624710088386053,3.457409142766238,1.4949381339276329,193.39215279436644,370.7843055887329,177.39215279436644,190.4990460892214,197.47433579845966,6.975289709238282,2,0.5777468051492605,1.15147765689602,0.5737308517467596,95.0,188.0,93.0,152.21811230588239,151.87185080500322,0.34626150087916585,71.89654114410904,189.87649405058656,442.0284400197842,170.43941022520858,195389.14178632398,143.29517576311233,1,0.010254748378409673,0.010254748378409673,0.0,58.0,58.0,0.0,2.4557177553523557,2.4557177553523557,0.0,1,0.0747141334091137,0.0747141334091137,0.0,472.0,472.0,0.0,1.7402007290642967,1.7402007290642967,0.0,18.20481355150779,5.024127906588562,99.31506681378374,2.084481813256597,9863.482496226328,1.3712358703737388,74.35659633665662,94.04127057732437,99.95362856480408
1,0.5761802717750584,0.5761802717750584,0.0,494.0,494.0,0.0,29.49017298072277,29.49017298072277,0.0,1,2.501355249014061,2.501355249014061,0.0,1744.0446714411098,1744.0446714411098,0.0,26.17860933356542,26.17860933356542,0.0,17.846146857433922,33.849046807155936,46.020848222630235,28.2221405194637,2117.9184711303687,24.647827414846933,1,0.05683093758088331,0.05683093758088331,0.0,814.231285812426,814.231285812426,0.0,0.9028475384904753,0.9028475384904753,0.0,1,0.08302373224786874,0.08302373224786874,0.0,600.0,600.0,0.0,0.7072053783709823,0.7072053783709823,0.0,0.038297741013193755,0.7650139142220499,0.21593157803090152,0.8338366478268737,0.046626446390915316,0.42553645819891006,1,3.0438047882943238,3.0438047882943238,0.0,623.3625185145403,623.3625185145403,0.0,151.87372465041807,151.87372465041807,0.0,1,2.2897098028351195,2.2897098028351195,0.0,1555.7883877992035,1555.7883877992035,0.0,103.7459033253216,103.7459033253216,0.0,23.623985156303895,130.1971145830348,83.68822089210012,122.18239970767412,7003.718316084942,98.19506237156112,1,0.13874797167673636,0.13874797167673636,0.0,572.0234013047624,572.0234013047624,0.0,3.1623234310903574,3.1623234310903574,0.0,2,0.00022077896464689495,0.00041897882588370905,0.0001981998612368141,4.0,6.0,2.0,1.4523143164407646,1.4128843402354776,0.03942997620528699,0.42492634698127635,2.2196102836680427,0.9647117328880084,1.9989885975169928,0.930668727571784,1.3219879157479606,58.68305124043589,99.95362856480408,99.95362856480408
1,6.603216131608459,6.603216131608459,0.0,985.6561810793817,985.6561810793817,0.0,31.911473616493478,31.911473616493478,0.0,1,0.02222664989098888,0.02222664989098888,0.0,62.0,62.0,0.0,23.50613277350537,23.50613277350537,0.0,6.9761705323282905,34.726415550588705,22.311362617747445,26.00514364052419,497.7969018606181,22.374498979613527,1,0.01594802242264226,0.01594802242264226,0.0,242.0,242.0,0.0,0.8401949300521724,0.8401949300521724,0.0,1,0.026428411473383928,0.026428411473383928,0.0,462.0,462.0,0.0,0.7269724163436844,0.7269724163436844,0.0,0.05422368227033791,0.7569207447440857,0.21484754714394005,0.781923518720075,0.046159468513767545,0.4411410439952389,1,19.377893366569843,19.377893366569843,0.0,2513.6549367348653,2513.6549367348653,0.0,70.79829247939264,70.79829247939264,0.0,1,0.2160621475749238,0.2160621475749238,0.0,38.0,38.0,0.0,34.863352523941984,34.863352523941984,0.0,9.896563881137801,59.14291927034162,36.67173908047439,51.654849376224846,1344.8164471863925,34.26896509377715,1,0.15679358739384242,0.15679358739384242,0.0,162.0,162.0,0.0,5.228241750459211,5.228241750459211,0.0,1,0.30642802684802417,0.30642802684802417,0.0,2046.5845733275164,2046.5845733275164,0.0,3.412100698443564,3.412100698443564,0.0,2.1261686294588054,4.276263012846515,10.929661530738416,3.81123890223663,119.4575011765032,2.6163151826180724,63.48249478321354,99.83769997681429,99.95362856480408
1,0.08041420712996228,0.08041420712996228,0.0,18.0,18.0,0.0,52.79383878375752,52.79383878375752,0.0,1,0.004620460707862151,0.004620460707862151,0.0,2.0,2.0,0.0,33.03798688664759,33.03798688664759,0.0,6.377761556420777,47.682950211577385,24.905333193958317,43.354916697002295,620.2756215020819,26.645041137390205,1,0.07447699268210717,0.07447699268210717,0.0,3187.747174443974,3187.747174443974,0.0,0.8803167599852217,0.8803167599852217,0.0,1,0.08500708447192995,0.08500708447192995,0.0,472.0,472.0,0.0,0.7421868117246748,0.7421868117246748,0.0,0.04368964936611472,0.7891691343807189,0.2183083862378271,0.8459762614279891,0.0476585515017643,0.4467654715822334,1,0.3575990728945726,0.3575990728945726,0.0,4.0,4.0,0.0,313.12688982082864,313.12688982082864,0.0,1,0.2574923197099963,0.2574923197099963,0.0,2.0,2.0,0.0,212.5128861364412,212.5128861364412,0.0,26.350603771402827,272.68699701851347,138.660537970142,257.75315782032106,19226.74479016919,129.43548039804398,1,0.36374255191108085,0.36374255191108085,0.0,3063.439606138867,3063.439606138867,0.0,2.0489067066068904,2.0489067066068904,0.0,2,0.05404394428880832,0.1060908453337468,0.052046901044938476,248.86507624430192,463.73015248860384,214.86507624430192,1.27771287331811,1.2432467971677643,0.03446607615034569,9.611904289385997,3.1153477759884023,67.78233469457217,1.7752356107437788,4594.444896647003,1.1045290066991262,100.02318571759797,96.29028518432645,99.95362856480408
2,0.014819339646910734,0.020407973147840153,0.005588633500929419,14.5,25.0,10.5,28.796457465869658,32.166053266530525,3.3695958006608695,1,0.16029242104706043,0.16029242104706043,0.0,747.1258089734,747.1258089734,0.0,22.016206732053547,22.016206732053547,0.0,5.7845390071055816,27.29312327719511,11.541648031716734,23.947349865564945,133.20963928803076,20.933044530655938,1,0.05632796536375129,0.05632796536375129,0.0,1416.96029483462,1416.96029483462,0.0,0.752433373090847,0.752433373090847,0.0,1,0.008258613806122028,0.008258613806122028,0.0,150.0,150.0,0.0,0.5046901090322716,0.5046901090322716,0.0,0.03167272212641554,0.6287951484946694,0.18581721566252934,0.6537088734231007,0.034528037636574936,0.34767241950793265,1,10.59606324284428,10.59606324284428,0.0,946.3465365103965,946.3465365103965,0.0,133.3078800918984,133.3078800918984,0.0,1,4.184486925380639,4.184486925380639,0.0,444.2889651369451,444.2889651369451,0.0,75.81134364865665,75.81134364865665,0.0,48.48575769023587,95.63626766219987,233.79041318940352,85.81481288285609,54657.95729927202,37.49391756725572,2,0.0020558293387822335,0.003813474343212775,0.0017576450044305414,5.5,9.0,3.5,3.647990661852454,3.9135901522852494,0.2655994904327956,1,0.0610271581688373,0.0610271581688373,0.0,380.0,380.0,0.0,2.545699109685992,2.545699109685992,0.0,46.77417420009846,11.686199560895933,175.86767905887424,3.029122099820204,30929.44053755519,2.082075375015139,75.23765360537908,97.91328541618363,99.95362856480408
