Number of peaks VORI DSAR,Avg Prominence VORI DSAR,Max Prominence VORI DSAR,Std Prominence VORI DSAR,Avg h Width VORI DSAR,Max h Width VORI DSAR,Std h Width VORI DSAR,Avg RSAM peak VORI DSAR,Max RSAM peak VORI DSAR,Std RSAM peak VORI DSAR,Number of drops VORI DSAR,Avg Drop Depth VORI DSAR,Max Drop Depth VORI DSAR,Std Drop Depth VORI DSAR,Avg l Width VORI DSAR,Max l Width VORI DSAR,Std l Width VORI DSAR,Avg RSAM drop VORI DSAR,Max RSAM drop VORI DSAR,Std RSAM drop VORI DSAR,Quantile Changes VORI DSAR,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR,Slope_median RSAM VRBA,Mean Derivative_median RSAM VRBA,Mean Abs Derivative_median RSAM VRBA,Acceleration_median RSAM VRBA,Slope_median DSAR VRBA,Mean Derivative_median DSAR VRBA,Mean Abs Derivative_median DSAR VRBA,Acceleration_median DSAR VRBA,Slope_median RSAM VORI,Mean Derivative_median RSAM VORI,Mean Abs Derivative_median RSAM VORI,Acceleration_median RSAM VORI,Slope_median DSAR VORI,Mean Derivative_median DSAR VORI,Mean Abs Derivative_median DSAR VORI,Acceleration_median DSAR VORI
2,0.4479653123211045,0.8097807516897957,0.3618154393686912,1719.4914705055664,3129.913398640382,1410.4219281348157,4.079899837466458,4.102819984372397,0.022920146905938577,2,0.06697950108045303,0.11352977699592426,0.04655027591547123,453.7596671845049,847.5193343690098,393.7596671845049,3.273263893938539,3.2711955369085324,0.002068357030006407,0.5077032947076304,61.65716668983734,99.94439037953566,99.94439037953566,-5.343596800090838e-05,-0.0005352004483565226,0.13738205244178409,0.001962614310046624,-2.6479590158037932e-05,-0.00027439285265743824,0.06943283625606718,0.0009911807504989875,-5.343596800090838e-05,-5.973748712227603e-05,0.13738205244178409,0.001962614310046624,-2.6647881091525e-05,-3.666137204031495e-05,0.06943283625606718,0.0009911807504989875
2,0.4479653123211045,0.8097807516897957,0.3618154393686912,1650.8947531748458,2992.719963978941,1341.8252108040951,4.079899837466458,4.102819984372397,0.022920146905938577,2,0.2326436553985074,0.4642609246038534,0.23161726920534598,1323.9542228925131,2643.9084457850263,1319.9542228925131,3.2381485659115015,3.1832578991404015,0.054890666771099994,0.5438582075052577,64.6878910051439,99.94439037953566,99.94439037953566,-5.198132985637983e-05,-0.0009620608370691124,0.13997187977816714,0.0019813581640619514,-2.6146062462730135e-05,-0.0004898396651479306,0.07073973941374449,0.0010006491479912954,-5.198132985637983e-05,-0.00014408703364608556,0.13997187977816714,0.0019813581640619514,-2.6146062462730135e-05,-8.085276343641718e-05,0.07073973941374449,0.0010006491479912954
2,0.252732380721433,0.5042358909480935,0.2515035102266605,740.0836464587169,1476.1672929174338,736.0836464587169,3.8570671163328187,3.9230602768147755,0.06599316048195702,2,0.31771824987425923,0.6352621387566288,0.3175438888823696,1734.322826165038,3466.645652330076,1732.322826165038,3.0963817395707967,2.923830481280539,0.17255125829025753,0.32657525799962694,71.72250799388294,98.74878353955235,99.94439037953566,9.23755809577042e-05,0.0030150844894406416,0.15159987780601267,0.0020913401852213423,9.009447595956253e-06,0.0005757714712396415,0.03933995593034219,0.0005530085444180768,9.009447595956253e-06,0.0018595961855269049,0.15159987780601267,0.0020913401852213423,1.5570842771647793e-07,0.0011722443766618922,0.07688626738291408,0.0010824581484050449
2,0.2521658224558383,0.5042358909480935,0.2520700684922552,740.0836464587169,1476.1672929174338,736.0836464587169,3.8551720782987795,3.9230602768147755,0.06788819851599581,2,0.31807664083010234,0.6352621387566288,0.3171854979265265,1734.322826165038,3466.645652330076,1732.322826165038,3.0974979119918187,2.923830481280539,0.17366743071127955,0.32657525799962694,71.75031280411511,98.74878353955235,99.94439037953566,0.00010747756216344653,0.0016451274270519794,0.15234442557360725,0.0021121171300047914,8.818044895082534e-06,0.00041607929650103675,0.04006286560666597,0.0005737392364878838,8.818044895082534e-06,0.0007899591229853709,0.15234442557360725,0.0021121171300047914,1.511866612374795e-07,0.0007250297287587687,0.0783314350230606,0.0011239294718358198
2,0.8374055057510004,1.1705751205539072,0.33316961480290685,3878.008751612779,6279.850210308125,2401.8414586953454,4.027721556067994,4.132382835321212,0.10466127925321822,2,0.12681896958962424,0.2530099963921306,0.12619102680250638,614.2630071187789,1222.5260142375578,608.2630071187789,2.94888128549451,2.897465010530457,0.05141627496405299,0.7492465759779077,34.76991519532879,97.34464062282775,99.94439037953566,0.00013039517957897674,0.0010393806662798387,0.1530310012306338,0.001966412736902216,2.2083164079904975e-06,-1.3924286135338206e-05,0.06176050153400361,0.0008015756133784591,-3.0264772776253457e-07,-5.930948802441553e-05,0.12169266032576898,0.0015807384162994723,5.340151586505596e-08,-3.036508521492227e-05,0.06176050153400361,0.0008015756133784591
2,0.356822003392145,0.71355844945453,0.35673644606238497,1789.9381415870253,3577.8762831740505,1787.9381415870253,4.0363514255511515,4.132382835321212,0.0960314097700603,2,0.32149045332919846,0.6240062721898609,0.3025158188606625,1066.1586628152345,2062.317325630469,996.1586628152345,3.0870375255939204,2.923727451666908,0.16331007392701258,0.7689593598503635,32.50382316140693,99.44390379535659,99.94439037953566,0.0001914157649855213,-0.0006576797482047377,0.153289655817284,0.0020059919577437467,1.6106586626111562e-06,-4.4127405417837776e-05,0.06210555804015168,0.0008062533268536204,4.71928054374353e-06,-2.894532281126002e-05,0.12169266032576898,0.0015807384162994723,2.2138132526516645e-06,-1.367925845418368e-05,0.06210555804015168,0.0008062533268536204
2,0.5978152993519008,1.1916557043103282,0.5938404049584274,751.364558120968,1496.729116241936,745.364558120968,5.79691865822071,6.106114012589398,0.3091953543686876,2,0.4188094752793332,0.8348722659741274,0.41606279069479424,2250.0838850129267,4496.167770025853,2246.0838850129267,3.159455732946005,2.923727451666908,0.23572828127909728,1.2149894596635153,14.95898790490755,99.49951341582094,99.94439037953566,-0.00011726897704555112,-0.0008552785156882544,0.184586187007695,0.002452136348502441,-5.923478957049382e-05,-0.00044479866147820917,0.09357078039142078,0.0012422577347429749,-1.546655688972835e-05,-3.431880726816395e-05,0.184586187007695,0.002452136348502441,-8.333579492582438e-06,-1.763796357281318e-05,0.09357078039142078,0.0012422577347429749
2,0.44951902157408297,0.8722909501910765,0.42277192861699353,1043.2539917315826,2078.507983463165,1035.2539917315826,6.7205129687289284,7.313583420583258,0.5930704518543299,2,1.4596733773186927,2.915576841482646,1.4559034641639532,2472.1271197595297,4940.254239519059,2468.1271197595297,3.376413588164973,3.2118656753919526,0.1645479127730205,0.7802847425662136,23.314333379674686,99.94439037953566,99.94439037953566,-0.000265655521492715,-0.000373669999895658,0.04834215969266027,0.0006232663055935993,-0.00013832306280323772,-0.0001782913954602243,0.024776222303428023,0.00031928873976659757,-1.0990604113760416e-05,1.7087208975209395e-05,0.04834215969266027,0.0006232663055935993,-5.424730013867903e-06,8.999271420355956e-06,0.024776222303428023,0.00031928873976659757
2,1.1882539124051688,1.5450461045183435,0.3567921921131747,4052.9705815104217,6320.48444762777,2267.5138661173487,6.30982806449884,6.492213612123081,0.18238554762424108,2,0.004084309467232927,0.007400304025625637,0.0033159945583927097,8.0,12.0,4.0,4.533796129477677,4.120424751350617,0.41337137812706004,0.3441667074329413,76.83859307660225,99.94439037953566,99.94439037953566,-0.0001293835085632052,-0.00011030889696610056,0.039381049083721545,0.0005360635174102811,-4.6285971915213044e-06,8.920467305511694e-06,0.019740962458265333,0.00027335015121569253,1.1677739695030653e-06,1.5943552350057578e-05,0.03805568400737929,0.0005275644106389161,7.759919698960715e-07,8.920467305511694e-06,0.019740962458265333,0.00027335015121569253
2,1.1110355149143674,1.3906093095367407,0.2795737946223733,4015.4989520667023,6245.541188740332,2230.0422366736293,6.30982806449884,6.492213612123081,0.18238554762424108,2,0.11660485737340842,0.22805709771976446,0.11145224034635604,257.0,510.0,253.0,4.725462623788368,4.349320944990396,0.3761416787979721,0.34263435104263723,78.13151675239817,99.94439037953566,99.94439037953566,-0.000131443905366423,-7.292500974820568e-05,0.0395012421229201,0.0005376090362059311,-4.58605510670578e-06,9.808683885492978e-06,0.019858471755255243,0.00027327513003710436,1.2528581391341139e-06,1.5943552350057578e-05,0.03829607008577641,0.0005275644106389161,7.404872383008927e-07,9.808683885492978e-06,0.019858471755255243,0.00027327513003710436
2,0.9287453409920836,1.192135136744998,0.2633897957529143,1935.832909493881,3375.665818987762,1439.832909493881,8.081028235691958,9.669842859260836,1.5888146235688776,2,1.0359161260973768,2.070508556530097,1.03459243043272,2216.2011517475266,4378.402303495053,2162.2011517475266,4.635571790308594,4.421705055592984,0.2138667347156109,253.62392961406667,59.05741693312944,99.30487974419574,99.94439037953566,-0.0012590528669349384,0.0002537115781452885,0.03774623975490578,0.0004921475382522523,-1.4514774954285183e-05,5.1873984261212053e-05,0.0188199402889059,0.00022305409808361448,-3.0304554169434195e-05,1.874722715222365e-05,0.036215244410317315,0.0004271064048180132,-1.4624414402034512e-05,1.1552452654801819e-05,0.0188199402889059,0.00022305409808361448
1,534418.6244225256,534418.6244225256,0.0,522.0000000009794,522.0000000009794,0.0,534425.8200101919,534425.8200101919,0.0,1,0.0011773435165181034,0.0011773435165181034,0.0,14.0,14.0,0.0,3.239245828231894,3.239245828231894,0.0,10052.797624988387,0.0,17.530932851383287,61.671069094953424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008888285869252529,0.0014325330953284122,0.24069774615411282,0.00321918667382972,-2.1542533733389625e-07,4.723189842022776e-06,0.0011491355192078088,1.6614338283221887e-05
1,290.0849031771404,290.0849031771404,0.0,32.0,32.0,0.0,7527.690007623491,7527.690007623491,0.0,2,0.022782476233799365,0.044387608951080626,0.02160513271728126,142.5,271.0,128.5,3.243166320849599,3.239245828231894,0.003920492617704552,6935.718425312259,0.0,26.859446684276378,61.671069094953424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004951582950539192,0.0010594508389978317,0.1681498068024526,0.0022481338288965163,-4.80978858435124e-05,1.9928537637695283e-06,0.0010573312894104497,1.5089146584069865e-05
1,371.00326396071614,371.00326396071614,0.0,37.243689987710525,37.243689987710525,0.0,7444.870471009273,7444.870471009273,0.0,2,0.022782476233799365,0.044387608951080626,0.02160513271728126,142.5,271.0,128.5,3.243166320849599,3.239245828231894,0.003920492617704552,6930.4853943304715,0.0,26.901153899624635,61.671069094953424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004948394834858673,0.0008945581550666009,0.16837023594259304,0.0022509971284781446,-4.795937207891756e-05,2.6419132904944024e-07,0.0010572999610410124,1.50927715128658e-05
1,0.021309700909861284,0.021309700909861284,0.0,48.0,48.0,0.0,4.14430437665424,4.14430437665424,0.0,1,0.0011773435165181034,0.0011773435165181034,0.0,14.0,14.0,0.0,3.239245828231894,3.239245828231894,0.0,40.00420423042054,0.0,49.2979285416377,51.99499513415821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037776735456207197,0.0005480862601749823,0.1190933222601644,0.0016294163779482466,-0.0001883471102246699,0.00027569668360033175,0.06004708562282426,0.000821815514290125
2,0.44285488628153735,0.7700985336985764,0.32724364741703904,3597.293342687827,6264.725064485381,2667.431721797554,3.908183282807598,4.007027628654413,0.0988443458468149,2,0.016720621324566087,0.03226389913261407,0.015543277808047984,123.0,232.0,109.0,3.142301549263932,3.04535727029597,0.09694427896796198,0.521584389828786,0.0,94.64757403030724,98.37341860141805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.944793782455244e-05,0.0003283205515956344,0.10907436189559298,0.0015054272356814931,-4.96207913684601e-05,0.0001641788597442781,0.0551158539643414,0.000760865123155623
2,0.7245290082736198,0.8146963290358622,0.09016732076224243,3242.473726777133,3891.069455394968,648.595728617835,3.954942328343379,4.007027628654413,0.05208530031103398,2,0.36949107265833003,0.7105257284137942,0.3410346557554642,1837.2426185848897,3506.4852371697793,1669.2426185848897,3.167842781065266,3.143354262511982,0.024488518553284377,0.4752824350169052,12.400945363547894,98.91561240094536,99.94439037953566,-2.741771691357266e-05,-0.0009356217453077991,0.07807100088130493,0.0010409752475275369,-1.3234016581606457e-05,-0.0004375353204614664,0.03981019004983552,0.0005291821517171258,9.496837503597471e-07,6.0551104384866226e-05,0.07807100088130493,0.0010409752475275369,4.55702401896118e-07,3.107733693683093e-05,0.03981019004983552,0.0005291821517171258
2,0.3885697671649979,0.7766309479698026,0.3880611808048047,2648.457523964021,5294.915047928042,2646.457523964021,3.741775456021567,3.8916523052781886,0.14987684925662204,2,0.08775861979639865,0.17268973600377224,0.08493111620737359,781.198822887996,1558.397645775992,777.198822887996,3.0122849375248295,2.9929160544924542,0.019368883032375273,0.3899627482301618,69.1505630474072,99.94439037953566,99.94439037953566,-7.558381015039535e-05,0.00025388955297204395,0.09500409153464204,0.001412092964552253,-2.3756627702851185e-05,-4.177058214359084e-06,0.04087398631345474,0.0006128797516342336,-4.8872994950286014e-05,2.8094319920240695e-06,0.08077017066901207,0.0012125037872763036,-2.4375787526111905e-05,1.7749175816848086e-06,0.04100671198137923,0.0006150953572917118
2,0.5735549796893071,0.821990548517002,0.2484355688276949,2116.575802199766,3943.1516043995316,1826.5758021997658,4.678216248775515,5.03807453261736,0.35985828384184465,2,0.09826160588062893,0.14890830502063368,0.05064669914000475,807.9959872544017,1267.9919745088034,459.9959872544017,3.224983675966098,3.193938988396201,0.031044687569896867,0.6319389155568346,90.93563186431253,98.98512442652579,99.94439037953566,-3.812868537799823e-05,-0.00011356821503175398,0.16066488763708775,0.0021188285458009475,-1.900092798885511e-05,-5.845462415352988e-05,0.08074984086561304,0.001064994854824477,-3.812868537799823e-05,-0.00011356821503175398,0.16066488763708775,0.0021188285458009475,-1.900092798885511e-05,-5.845462415352988e-05,0.08099746674091968,0.0010686575735754692
2,0.8531471523019118,1.6954606321748091,0.8423134798728973,1045.6261534337646,2063.252306867529,1017.6261534337646,6.841239895168088,7.315079333217572,0.4738394380494837,2,0.11668685385011512,0.18446117042755716,0.06777431657744204,897.1673159593488,1574.3346319186976,677.1673159593488,2.468376721704555,2.458558729281601,0.009817992422954225,4.26859172420068,88.61393020992632,99.91658556930348,99.94439037953566,-0.00016254042663191927,-0.000650839526559213,0.24684935210289435,0.0034512550984636204,-8.163574523172037e-05,-0.0003185200183114193,0.12415526357516733,0.0017352881304022211,-0.00016254042663191927,-0.000650839526559213,0.24684935210289435,0.0034512550984636204,-8.163574523172037e-05,-0.0003227353533751827,0.12450516744598045,0.0017406160105856228
2,1.9716097079916615,3.9323857435543084,1.960776035562647,2739.2627513026755,5450.525502605351,2711.2627513026755,6.841239895168088,7.315079333217572,0.4738394380494837,2,0.057403935177844145,0.11331211081242953,0.05590817563458539,664.6656545384153,1317.3313090768306,652.6656545384153,3.237904804564721,3.093116019466179,0.1447887850985421,0.9253887903212039,73.59933268455443,99.87487835395524,99.94439037953566,-5.465863391847329e-05,-0.0017203812568574192,0.10897116627301948,0.0015168374999246185,-2.7531766780235363e-05,-0.0008539727101997025,0.05517265587201249,0.0007672457969664562,-5.465863391847329e-05,-0.0017203812568574192,0.10897116627301948,0.0015168374999246185,-2.7576976645903617e-05,-0.00085926420047935,0.05528267308662454,0.0007696704403507019
2,1.6504675336659305,3.2549787609734553,1.6045112273075248,2031.0773810020282,4048.1547620040565,2017.0773810020282,7.822989800059004,8.330900266900436,0.507910466841432,2,1.9663779060399582,3.9323857435543084,1.9660078375143502,2796.314594236006,5584.629188472012,2788.314594236006,3.4927247007089615,3.3826935896632633,0.11003111104569818,0.9499967764894499,65.57764493257334,97.70610315584595,99.94439037953566,-4.807720691875696e-05,-0.0014116209116425262,0.09579892843863032,0.0013450223908914429,-2.3895033408441745e-05,-0.0006984934783700205,0.04860590460495568,0.0006815292845173794,-4.807720691875696e-05,-6.394825782378258e-05,0.09579892843863032,0.0013450223908914429,-2.4226247845760105e-05,-3.2215687018288846e-05,0.04868595115736521,0.0006837017118698956
2,0.4656651075915339,0.8554975008436543,0.3898323932521204,938.4137214076732,1454.8274428153463,516.4137214076732,6.364726178868947,6.652985587102126,0.2882594082331793,2,1.3001600726435503,2.5999500767614925,1.2997900041179422,2177.1990849582126,4346.398169916425,2169.1990849582126,3.4927247007089615,3.3826935896632633,0.11003111104569818,0.8947277326249324,65.23008480467121,97.35854302794384,99.94439037953566,1.5231579159489388e-06,-0.0010204145791018512,0.07774576923472776,0.001086700876223998,5.723513715928205e-07,-0.0005117894950194372,0.03951108041577902,0.0005513780667968959,1.5231579159489388e-06,-0.000643584524181881,0.07774576923472776,0.001086700876223998,1.0299348826451456e-06,-0.0003233744675594521,0.03968218273980178,0.0005549826222377698
2,1.602293922644025,3.09802796004104,1.4957340373970152,2317.9173702000644,4139.399351831721,1821.4819816316567,6.2785167793038035,6.652985587102126,0.37446880779832226,2,0.14110551787902637,0.2157128981105889,0.07460738023156255,1197.5333779130901,1979.3473761766604,781.8139982635703,3.4445051616645204,3.3826935896632633,0.06181157200125731,0.931522441635146,72.51494508549979,97.42805505352426,99.94439037953566,2.1606111133966507e-05,-0.0010102002759043932,0.0760851212844078,0.0010482039341836093,1.0839958834413789e-05,-0.0005064820872118115,0.03867113887232399,0.000532184714198857,2.1606111133966507e-05,-0.000647757292578337,0.0760851212844078,0.0010482039341836093,1.0839958834413789e-05,-0.0003252605955487834,0.03876686485434418,0.0005344671774986218
2,0.15005729935727175,0.2989097653891424,0.14885246603187063,739.7903683241213,1466.5807366482427,726.7903683241213,3.7007493838858094,3.776737683774599,0.0759882998887893,2,0.43838907240442526,0.6337661992537709,0.1953771268493456,2405.4554233072286,2537.013174967852,131.55775166062358,2.6796037861843063,2.66764583799395,0.011957948190356449,0.3642851685023811,99.94439037953566,99.94439037953566,99.94439037953566,3.484067306468552e-05,0.00013535308739125228,0.023885842534342273,0.00034095043523533515,1.7542051176808104e-05,6.863156916752629e-05,0.01237693154906423,0.00017641681968685307,3.484067306468552e-05,0.0001332869068951963,0.023885842534342273,0.00034095043523533515,1.7542051176808104e-05,6.75984789194983e-05,0.012508781809340936,0.0001784538637984543
2,0.010413686211660389,0.020255062028112558,0.00984137581645217,78.5,154.0,75.5,3.2668883306262324,3.390645177286978,0.12375684666074571,2,0.15473156294138235,0.3092508791285278,0.15451931618714543,1754.9517363111586,3507.903472622317,1752.9517363111586,2.681137612340051,2.674974914883154,0.006162697456897348,0.33298801554360125,72.52884749061587,99.88878075907131,99.94439037953566,-1.888391187136138e-05,5.39519704441728e-06,0.03158200463599691,0.0004565201776471412,-9.518178987499944e-06,3.167177942919095e-06,0.01627604637386554,0.0002349769898089128,-1.5244610363850883e-07,9.391588414209092e-07,0.03158200463599691,0.0004565201776471412,-2.798478629627069e-07,1.9704208517866637e-07,0.01637040920317825,0.00023659203950658042
2,0.22039232499361683,0.43767919688527446,0.21728687189165763,245.0,488.0,243.0,6.332978248495676,6.916223772232611,0.5832455237369345,2,0.6551614029056514,1.2682888673300048,0.6131274644243534,2227.9509454462286,4161.341718176121,1933.3907727298918,2.0570672758655517,1.9599115275952763,0.09715574827027518,1.6242739176204577,99.86097594883915,99.8192687334909,99.94439037953566,3.223464356138572e-05,-8.230998955572743e-05,0.1235376231117907,0.0017143253505769313,1.571612426114956e-05,-4.1531754018049854e-05,0.062202947316833575,0.0008630885725414237,3.223464356138572e-05,-8.230998955572743e-05,0.1235376231117907,0.0017143253505769313,1.6809958577019062e-05,-4.1531754018049854e-05,0.06246155707048846,0.0008665598725942684
