Sum_VT,Last_VT,Max_VT,Delta_Max_Min_VT,is_swarm_detected_VT,Sum_LP,Last_LP,Max_LP,Delta_Max_Min_LP,is_swarm_detected_LP,Sum_tornillo,Last_tornillo,Max_tornillo,Delta_Max_Min_tornillo,is_swarm_detected_tornillo,Sum_Precipitations,Last_Precipitations,Max_Precipitations,Delta_Max_Min_Precipitations
1.0,1.0,1.0,1.0,1,12.0,8.0,8.0,6.0,1,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,9.0,0.0,5.0,5.0,0,5.0,0.0,3.0,3.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,14.0,5.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0,5.6502,0.0,5.6502,5.6502
1.0,1.0,1.0,1.0,1,11.0,6.0,6.0,5.0,1,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,9.0,5.0,5.0,3.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3.0,0.0,3.0,3.0,0,6.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,11.0,4.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,8.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,9.0,6.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,10.0,3.0,4.0,1.0,0,4.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,3.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0,6.2255,0.0,6.2255,6.2255
