season,month norm,Time of the Day norm,month,Time of the Day,t1,Lahares,magnitude,Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg RSAM peak RSAM VRBA,Max RSAM peak RSAM VRBA,Std RSAM peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg RSAM drop RSAM VRBA,Max RSAM drop RSAM VRBA,Std RSAM drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg RSAM peak DSAR VRBA,Max RSAM peak DSAR VRBA,Std RSAM peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg RSAM drop DSAR VRBA,Max RSAM drop DSAR VRBA,Std RSAM drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg RSAM peak RSAM VORI,Max RSAM peak RSAM VORI,Std RSAM peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg RSAM drop RSAM VORI,Max RSAM drop RSAM VORI,Std RSAM drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg RSAM peak DSAR VORI,Max RSAM peak DSAR VORI,Std RSAM peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg RSAM drop DSAR VORI,Max RSAM drop DSAR VORI,Std RSAM drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR,Type,Sum_VT,Last_VT,Max_VT,Sum_LP,Last_LP,Max_LP,Sum_tornillo,Last_tornillo,Max_tornillo,Sum_Precipitations,Last_Precipitations,Max_Precipitations
1,-0.8660254037844385,0.8746197071393957,9,4.066666666666666,2021-09-02 04:04:49.823,0,1.6155527794790794,1,0.0804142071299622,0.0804142071299622,0.0,18.0,18.0,0.0,52.79383878375752,52.79383878375752,0.0,1,0.0046204607078621,0.0046204607078621,0.0,2.0,2.0,0.0,33.03798688664759,33.03798688664759,0.0,6.377761556420777,47.682950211577385,24.90533319395832,43.354916697002295,620.2756215020819,22.60829953092304,1,0.0744769926821071,0.0744769926821071,0.0,3187.747174443974,3187.747174443974,0.0,0.8803167599852217,0.8803167599852217,0.0,1,0.0850070844719299,0.0850070844719299,0.0,472.0,472.0,0.0,0.7421868117246748,0.7421868117246748,0.0,0.0436896493661147,0.7891691343807189,0.2183083862378271,0.8459762614279891,0.0476585515017643,0.3587135788802058,1,0.3575990728945726,0.3575990728945726,0.0,4.0,4.0,0.0,313.12688982082864,313.12688982082864,0.0,1,0.2574923197099963,0.2574923197099963,0.0,2.0,2.0,0.0,212.5128861364412,212.5128861364412,0.0,26.350603771402827,272.68699701851347,138.660537970142,257.75315782032106,19226.74479016919,94.30258212709076,1,0.3637425519110808,0.3637425519110808,0.0,3063.439606138867,3063.439606138867,0.0,2.0489067066068904,2.0489067066068904,0.0,2,0.0540439442888083,0.1060908453337468,0.0520469010449384,248.86507624430192,463.73015248860384,214.86507624430192,1.27771287331811,1.2432467971677643,0.0344660761503456,9.611904289385995,3.1153477759884023,67.78233469457217,1.7752356107437788,4594.444896647003,0.9890732592883008,100.02318571759795,96.29028518432644,99.95362856480408,1,0.0,0.0,0.0,4.0,1.0,2.0,5.0,1.0,3.0,54.6666,0.0,36.4444
1,-0.8660254037844385,0.9940563382223196,9,6.416666666666667,2021-09-29 06:25:20.722,0,1.6133377217462967,2,0.0148193396469107,0.0204079731478401,0.0055886335009294,14.5,25.0,10.5,28.796457465869658,32.166053266530525,3.369595800660869,1,0.1602924210470604,0.1602924210470604,0.0,747.1258089734,747.1258089734,0.0,22.016206732053547,22.016206732053547,0.0,5.7845390071055816,27.29312327719511,11.541648031716734,23.947349865564945,133.20963928803076,20.48019254333026,1,0.0563279653637512,0.0563279653637512,0.0,1416.96029483462,1416.96029483462,0.0,0.752433373090847,0.752433373090847,0.0,1,0.008258613806122,0.008258613806122,0.0,150.0,150.0,0.0,0.5046901090322716,0.5046901090322716,0.0,0.0316727221264155,0.6287951484946694,0.1858172156625293,0.6537088734231007,0.0345280376365749,0.2874371043964157,1,10.59606324284428,10.59606324284428,0.0,946.3465365103964,946.3465365103964,0.0,133.3078800918984,133.3078800918984,0.0,1,4.184486925380639,4.184486925380639,0.0,444.2889651369451,444.2889651369451,0.0,75.81134364865665,75.81134364865665,0.0,48.48575769023587,95.63626766219988,233.79041318940352,85.81481288285609,54657.95729927202,30.80399363209551,2,0.0020558293387822,0.0038134743432127,0.0017576450044305,5.5,9.0,3.5,3.647990661852454,3.9135901522852494,0.2655994904327956,1,0.0610271581688373,0.0610271581688373,0.0,380.0,380.0,0.0,2.545699109685992,2.545699109685992,0.0,46.77417420009846,11.686199560895933,175.86767905887424,3.029122099820204,30929.44053755519,1.7539799120406796,75.23765360537908,97.91328541618364,99.95362856480408,1,22.0,9.0,9.0,8.0,1.0,7.0,0.0,0.0,0.0,28.6047,9.5349,19.0698
1,-1.0,-0.46561452032511097,10,13.85,2021-10-13 13:51:17.077,0,3.60330674116496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99317091432157,42.39078093333902,273.126750123536,22.780995164036543,74598.22163304446,20.162136945969685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727866317744085,0.5570746109951067,0.2263067217907134,0.529114020793747,0.0512147323276593,0.2464748851851913,1,0.0749642836370441,0.0749642836370441,0.0,4.0,4.0,0.0,50.12503017501771,50.12503017501771,0.0,1,10.353832497151842,10.353832497151842,0.0,3041.6651294162616,3041.6651294162616,0.0,27.723816027430985,27.723816027430985,0.0,53.29191689339329,47.74788931368036,329.1271802688737,34.63670385898643,108324.70079173968,23.49287914580357,1,2.185740189141643,2.185740189141643,0.0,2354.804517620468,2354.804517620468,0.0,6.199906145852948,6.199906145852948,0.0,1,0.00109995023552,0.00109995023552,0.0,2.0,2.0,0.0,3.580244819247264,3.580244819247264,0.0,0.7077888386400188,4.842588023987778,2.037247715627412,4.405912616482671,4.15037825482911,2.9015383936580688,0.0,99.51309993044283,99.95362856480408,1,27.0,9.0,11.0,4.0,0.0,3.0,4.0,2.0,2.0,28.3664,0.0,28.3664
1,-1.0,-0.8386705679454243,10,20.2,2021-10-21 20:12:54.111,0,2.6305628916499915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71968768956218,37.86799145219203,117.35465335496174,25.515902593502293,13772.114664063234,20.35575147770641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936277987560604,0.4203612159903774,0.2078414945037315,0.3679917307311404,0.0431980868375446,0.2018720437981136,1,6.227881607727049,6.227881607727049,0.0,452.0,452.0,0.0,53.83928442263799,53.83928442263799,0.0,1,8.909350517261238,8.909350517261238,0.0,2044.60265498225,2044.60265498225,0.0,27.801163753049053,27.801163753049053,0.0,44.061959557872505,54.59845232949185,152.0054989015187,34.51999697619564,23105.67169629961,21.317662357177312,1,0.00024867003677,0.00024867003677,0.0,2.0,2.0,0.0,6.690104847058787,6.690104847058787,0.0,1,0.1115384732682431,0.1115384732682431,0.0,594.0,594.0,0.0,3.075764058485431,3.075764058485431,0.0,3.832501266220705,5.026769142511318,18.123447254602425,3.789311611974029,328.4593403903562,2.16156497034306,0.0,83.28309761187109,99.95362856480408,1,4.0,0.0,2.0,13.0,2.0,6.0,3.0,0.0,2.0,14.8413,0.0,9.8942
0,-0.5000000000000004,-0.8987940462991668,12,16.266666666666666,2021-12-25 16:16:05.732,0,4.2744238558036844,1,12.01306517735152,12.01306517735152,0.0,1311.0,1311.0,0.0,69.62434616265182,69.62434616265182,0.0,1,3.4020892622835106,3.4020892622835106,0.0,187.2916616041398,187.2916616041398,0.0,57.6112809853003,57.6112809853003,0.0,13.614579550656448,61.57397044196456,38.45035447167604,48.06410518218839,1478.429758997538,27.63290108344244,1,0.0961970356118571,0.0961970356118571,0.0,1621.7627455826075,1621.7627455826075,0.0,0.8675912855148795,0.8675912855148795,0.0,1,0.05298957143315,0.05298957143315,0.0,550.0,550.0,0.0,0.7173980793977801,0.7173980793977801,0.0,0.0327484406149951,0.733978772745735,0.2293504514353658,0.7962397724980079,0.0526016295736061,0.3059364440816952,1,378.9222993440955,378.9222993440955,0.0,2826.971833101368,2826.971833101368,0.0,622.3047639008712,622.3047639008712,0.0,1,0.0036223249207552,0.0036223249207552,0.0,2.0,2.0,0.0,112.73532135666645,112.73532135666645,0.0,58.27775033351071,431.19424173371647,318.90621932726003,329.9405565409538,101701.17672560646,96.50394824781512,1,0.6803507696840865,0.6803507696840865,0.0,3429.004381871075,3429.004381871075,0.0,3.3820755145676964,3.3820755145676964,0.0,1,0.0002326476778615,0.0002326476778615,0.0,2.0,2.0,0.0,2.0482241542457613,2.0482241542457613,0.0,0.3133442660178618,3.0170609702876185,0.9329880728368428,2.906363875931078,0.8704667440558058,1.7395544488814492,56.99049385578484,99.95362856480408,99.95362856480408,1,26.0,0.0,26.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0,-0.5000000000000004,-0.8638355052043962,12,20.016666666666666,2021-12-28 20:01:47.429,0,4.139337980953576,1,0.0964842244502222,0.0964842244502222,0.0,8.0,8.0,0.0,60.349119981200325,60.349119981200325,0.0,1,4.977373182029886,4.977373182029886,0.0,1621.5717444352526,1621.5717444352526,0.0,37.48270200981468,37.48270200981468,0.0,16.803473636834948,67.77002224817046,68.8846725532533,41.57382168339119,4745.098112768927,28.52819523392226,1,0.0001464366619419,0.0001464366619419,0.0,4.0,4.0,0.0,0.8753923570953763,0.8753923570953763,0.0,1,0.0855439429793255,0.0855439429793255,0.0,633.4182009020044,633.4182009020044,0.0,0.674681327486546,0.674681327486546,0.0,0.0336927292149316,0.723983905350796,0.2326291002974834,0.8013296678871833,0.0541162983052166,0.2849993045658415,1,0.0557757068975774,0.0557757068975774,0.0,2.0,2.0,0.0,335.45519728812167,335.45519728812167,0.0,1,106.7439756243764,106.7439756243764,0.0,2510.398841614525,2510.398841614525,0.0,180.13306795227163,180.13306795227163,0.0,41.71216184017676,309.90617721217814,243.97075167063733,218.4812310925992,59521.72767073578,125.62041423586136,1,0.709917495004242,0.709917495004242,0.0,4062.6298937440392,4062.6298937440392,0.0,3.3091818072442623,3.3091818072442623,0.0,1,0.0004539541409673,0.0004539541409673,0.0,2.0,2.0,0.0,2.4420106916957383,2.4420106916957383,0.0,0.3474523752346509,3.1502222684952934,1.1112077339733064,2.890715718486335,1.2347826280420904,1.9671773496486171,60.2828657546951,99.90725712960815,99.95362856480408,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0,-0.7743926440821857,1,20.616666666666667,2022-01-01 20:37:47.500,0,3.693841194615533,1,15.415288612784074,15.415288612784074,0.0,1028.6628879576542,1028.6628879576542,0.0,67.82579340873357,67.82579340873357,0.0,1,13.678453342588485,13.678453342588485,0.0,913.9564634201512,913.9564634201512,0.0,44.52291290561055,44.52291290561055,0.0,16.331549554853925,68.28827014350304,41.32344670628455,55.00152137871248,1707.6272476871395,24.110745144819926,1,0.0739039591180342,0.0739039591180342,0.0,1885.306891322501,1885.306891322501,0.0,0.7932680450876153,0.7932680450876153,0.0,1,0.091556350315672,0.091556350315672,0.0,750.8282219037981,750.8282219037981,0.0,0.7017116947719433,0.7017116947719433,0.0,0.0423629230767905,0.7053615208218087,0.2173060009000399,0.7553706226922765,0.0472218980271681,0.2915199459399892,1,63.18187197081198,63.18187197081198,0.0,1038.0,1038.0,0.0,340.20371261952664,340.20371261952664,0.0,1,4.480564271440073,4.480564271440073,0.0,106.0,106.0,0.0,229.27297969988044,229.27297969988044,0.0,42.41928441471475,362.3686805355867,206.76754203815267,308.69472818823215,42752.81644049923,114.10688670456474,1,0.0248845193286051,0.0248845193286051,0.0,74.0,74.0,0.0,3.039768429861482,3.039768429861482,0.0,1,0.0688857409457002,0.0688857409457002,0.0,386.0,386.0,0.0,2.410236404433358,2.410236404433358,0.0,0.3058438051465849,2.780087514996368,0.676498872596756,2.687395466609061,0.4576507246246818,1.8307978474322804,61.25666589380941,66.58938094134014,66.58938094134014,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0,0.23768589232617307,1,0.9166666666666666,2022-01-11 00:55:28.464,0,4.05272443159705,1,8.35727729038824,8.35727729038824,0.0,1605.7199083992691,1605.7199083992691,0.0,40.272892429034485,40.272892429034485,0.0,1,0.0606825071219887,0.0606825071219887,0.0,98.0,98.0,0.0,26.08380795571641,26.08380795571641,0.0,27.80850466227278,58.48554715263065,90.997958078983,32.20179179708994,8280.628374544345,24.90409406444516,1,0.032202115521779,0.032202115521779,0.0,461.6861251117193,461.6861251117193,0.0,0.7040697865782226,0.7040697865782226,0.0,1,0.0443887893187393,0.0443887893187393,0.0,1089.7537168747724,1089.7537168747724,0.0,0.6085958466858707,0.6085958466858707,0.0,0.0683134171683308,0.6510718898128633,0.188136538960873,0.6462911061206706,0.0353953572921761,0.3456897439226412,1,74.74308879686919,74.74308879686919,0.0,2704.6693649695208,2704.6693649695208,0.0,348.9480867961853,348.9480867961853,0.0,1,4.327030889951374,4.327030889951374,0.0,837.873661519024,837.873661519024,0.0,146.65458112310114,146.65458112310114,0.0,86.29947600889014,358.62042256713426,346.79089499944314,264.53562517360393,120263.9248545148,131.69803245453787,2,0.1927220899896655,0.3842508726838436,0.191528782694178,1186.7572608040846,2368.514521608169,1181.7572608040846,3.468159892144112,3.521867716976142,0.0537078248320299,1,0.1820787040867344,0.1820787040867344,0.0,1163.470507996315,1163.470507996315,0.0,2.522023652038416,2.522023652038416,0.0,0.3802558991511179,3.2178164826794693,0.8526441068746355,3.1128489096503613,0.7270019729880449,2.050824862208878,62.48550892650128,99.95362856480408,99.95362856480408,1,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,-0.9824503977255099,1,18.716666666666665,2022-01-18 18:43:38.188,0,3.113448769145992,1,0.0302387255668747,0.0302387255668747,0.0,4.0,4.0,0.0,73.4330724157049,73.4330724157049,0.0,1,0.1255089273998919,0.1255089273998919,0.0,56.0,56.0,0.0,25.376040020927626,25.376040020927626,0.0,8.043624352385768,48.67445089205594,29.540486942154395,34.554978972190376,872.6403687795944,22.131387841772685,1,0.0476010763333243,0.0476010763333243,0.0,991.308613978588,991.308613978588,0.0,0.7556178421927727,0.7556178421927727,0.0,1,0.002158852460353,0.002158852460353,0.0,46.0,46.0,0.0,0.5392666386145981,0.5392666386145981,0.0,0.0349029647470573,0.6108908466077367,0.1939362197276565,0.6398446582294839,0.0376112573222538,0.2732182422219819,1,173.62046031369172,173.62046031369172,0.0,3977.223422600719,3977.223422600719,0.0,333.9757456494428,333.9757456494428,0.0,1,17.87715215525219,17.87715215525219,0.0,440.3763656478692,440.3763656478692,0.0,149.49156683505723,149.49156683505723,0.0,24.927070064333225,239.2867342435001,99.76671930030328,213.8401034978749,9953.398279945504,120.36605269421284,1,0.0039757141764553,0.0039757141764553,0.0,6.0,6.0,0.0,3.753945617997829,3.753945617997829,0.0,1,0.4485596371206564,0.4485596371206564,0.0,1622.7871412981044,1622.7871412981044,0.0,1.697809555311519,1.697809555311519,0.0,0.3156699560013242,2.772948236401884,0.9872241436137128,2.8832373670811755,0.9746115097338288,1.1002714083373302,76.3273823324832,99.95362856480408,99.95362856480408,1,0.0,0.0,0.0,4.0,0.0,3.0,12.0,0.0,8.0,0.0,0.0,0.0
0,0.8660254037844386,-0.8571673007021121,3,15.933333333333334,2022-03-15 15:56:59.848,0,2.9274995935160355,1,1.255961272991172,1.255961272991172,0.0,2090.699602875809,2090.699602875809,0.0,28.895348531552383,28.895348531552383,0.0,1,0.0009408868167,0.0009408868167,0.0,2.0,2.0,0.0,26.02540444517726,26.02540444517726,0.0,8.261908969682466,30.172593964105577,12.003713114516446,28.008585193119863,144.0891285356141,23.272336424279413,1,0.07612636197531,0.07612636197531,0.0,992.811162703454,992.811162703454,0.0,0.5357655602937514,0.5357655602937514,0.0,1,0.0494409791455879,0.0494409791455879,0.0,1496.0746328888115,1496.0746328888115,0.0,0.4589996747224605,0.4589996747224605,0.0,0.0590438325867256,0.4987652525954083,0.189361061361182,0.4938535098616267,0.0358576115598333,0.2114938158159946,1,65.11146851151386,65.11146851151386,0.0,1611.815036362441,1611.815036362441,0.0,228.25162765142824,228.25162765142824,0.0,1,2.684509115131391,2.684509115131391,0.0,610.2550533733622,610.2550533733622,0.0,141.39648744973294,141.39648744973294,0.0,29.66377376721488,187.1065499727657,64.85116196160263,164.13648744826082,4205.673207770016,122.91245960434088,1,1.1317067418599365,1.1317067418599365,0.0,2165.826964864055,2165.826964864055,0.0,4.041086396239295,4.041086396239295,0.0,1,0.2930079391629796,0.2930079391629796,0.0,1521.5448748682024,1521.5448748682024,0.0,2.909379654379358,2.909379654379358,0.0,0.5721565603877303,2.8180405068315912,1.4660246342812036,2.7572794101541955,2.1492282283193367,0.7332628176468587,58.14977973568281,99.95362856480408,99.95362856480408,1,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
0,1.0,-0.9426414910921783,4,16.7,2022-04-04 16:42:52.695,0,3.055314656506067,1,0.2719063894302422,0.2719063894302422,0.0,180.0,180.0,0.0,26.76025840340394,26.76025840340394,0.0,1,0.8853788315155455,0.8853788315155455,0.0,278.0,278.0,0.0,23.887237728272304,23.887237728272304,0.0,20.913767703545226,32.18167614750425,59.24599720107539,27.00995346342093,3510.0881843498328,20.36005194962122,1,0.0108837155164336,0.0108837155164336,0.0,28.0,28.0,0.0,0.8935591375456138,0.8935591375456138,0.0,1,0.1161809434128919,0.1161809434128919,0.0,919.7394191637064,919.7394191637064,0.0,0.6123857754981954,0.6123857754981954,0.0,0.0653936693547685,0.655742555921865,0.3181785384477818,0.6352960823488569,0.1012375823287665,0.1917458629984343,1,10.97530641060753,10.97530641060753,0.0,160.0,160.0,0.0,136.71865862803884,136.71865862803884,0.0,1,1.5152860718611407,1.5152860718611407,0.0,250.0,250.0,0.0,93.83919175758818,93.83919175758818,0.0,20.759579273395588,122.33871222273903,92.77763244308328,117.98935464688218,8607.689081743858,71.71069667775878,1,0.2232591914504342,0.2232591914504342,0.0,1626.641387507589,1626.641387507589,0.0,2.1466449091311963,2.1466449091311963,0.0,1,0.1751374723113357,0.1751374723113357,0.0,1731.048908814373,1731.048908814373,0.0,1.5491972836322443,1.5491972836322443,0.0,0.3456380467878494,1.9273147859364683,0.7216150240760787,1.802100359604244,0.5207282429723196,1.304511406063589,32.529561789937404,99.95362856480408,99.95362856480408,1,0.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0
0,1.0,-0.07845909572784482,4,12.3,2022-04-25 12:18:11.550,0,3.2693872044434005,1,1.801267082446195,1.801267082446195,0.0,146.0,146.0,0.0,54.9331566176367,54.9331566176367,0.0,1,1.1206024872760736,1.1206024872760736,0.0,104.0,104.0,0.0,42.61850307417133,42.61850307417133,0.0,121.67520341743138,64.59453227298098,317.6784179569355,42.54579600262712,100919.5772356214,20.40180170620937,1,0.1091295964013958,0.1091295964013958,0.0,768.0,768.0,0.0,0.9716881031586382,0.9716881031586382,0.0,1,0.0137604671571924,0.0137604671571924,0.0,100.0,100.0,0.0,0.7628809126591198,0.7628809126591198,0.0,0.0888163998896522,0.8212013492142104,0.3610900104843018,0.8387736647936701,0.1303859956715531,0.2633209229489032,1,0.8726616216300727,0.8726616216300727,0.0,14.0,14.0,0.0,265.8403451503225,265.8403451503225,0.0,1,0.0905074000195327,0.0905074000195327,0.0,20.0,20.0,0.0,64.79572002025054,64.79572002025054,0.0,108.59778983151334,176.92583655227867,546.6593140695941,116.29914514778288,298836.40565903904,60.857491586084,1,0.3419114305469062,0.3419114305469062,0.0,1634.3324734329644,1634.3324734329644,0.0,2.3721162389537707,2.3721162389537707,0.0,1,0.0023927555838683,0.0023927555838683,0.0,52.0,52.0,0.0,1.3907826162179435,1.3907826162179435,0.0,0.9341983974904788,2.0994407516884617,4.843554647788125,1.7732722547273572,23.460021626109945,1.076215091753382,27.405518200788315,99.95362856480408,99.95362856480408,1,0.0,0.0,0.0,6.0,3.0,3.0,9.0,5.0,5.0,15.5627,0.0,10.3751
1,0.8660254037844387,0.9896513868196701,5,5.45,2022-05-02 05:27:58.025,0,3.3307656865781827,1,6.895319008168286,6.895319008168286,0.0,288.2705391614388,288.2705391614388,0.0,65.53005163734503,65.53005163734503,0.0,1,0.9606472328680198,0.9606472328680198,0.0,480.0,480.0,0.0,49.804504644477305,49.804504644477305,0.0,23.68101228715532,79.37029926527569,57.80611682954662,56.4329255110527,3341.5471429111926,29.241941202777006,1,0.1395233450563109,0.1395233450563109,0.0,840.134436799578,840.134436799578,0.0,0.9728230190354248,0.9728230190354248,0.0,1,0.085699228628067,0.085699228628067,0.0,485.4303947475878,485.4303947475878,0.0,0.8104231432630589,0.8104231432630589,0.0,0.0910044808847732,0.7903485712218288,0.315023819380882,0.8495117255879538,0.0992400067773185,0.2537837030735018,1,51.90693604979418,51.90693604979418,0.0,1444.3238214857502,1444.3238214857502,0.0,368.2967515161336,368.2967515161336,0.0,1,100.82902164022164,100.82902164022164,0.0,908.52063814846,908.52063814846,0.0,238.36632189681572,238.36632189681572,0.0,52.484847033939786,331.2998598830331,213.7370919464324,296.62447180014067,45683.544473717695,86.3390770361856,1,0.2443007397647694,0.2443007397647694,0.0,1381.251412029104,1381.251412029104,0.0,2.929434282528011,2.929434282528011,0.0,2,0.2521335543052598,0.5004217925294259,0.248288238224166,1339.4083600490471,2664.8167200980943,1325.4083600490471,2.127589293131368,1.9829451599402232,0.1446441331911441,0.2938533422145489,2.553129794081815,0.7920027080988578,2.43450866126484,0.6272682896359245,1.5115438280198934,48.82912126130304,99.95362856480408,99.95362856480408,1,0.0,0.0,0.0,12.0,1.0,9.0,13.0,5.0,5.0,20.6156,12.1516,12.1516
1,0.8660254037844387,0.9975640502598243,5,6.266666666666667,2022-05-17 06:16:25.448,0,2.9093714637237285,1,1.159666249647202,1.159666249647202,0.0,685.3894063166645,685.3894063166645,0.0,39.280440635179616,39.280440635179616,0.0,1,3.776351639324567,3.776351639324567,0.0,765.4204548893973,765.4204548893973,0.0,34.59941218881499,34.59941218881499,0.0,7.892617562265837,36.8014236771964,14.636272339661094,36.66834610989463,214.22046800072843,21.4009185532672,1,0.0621112941549387,0.0621112941549387,0.0,821.0,821.0,0.0,0.5350033914730362,0.5350033914730362,0.0,1,3.69021898639077e-05,3.69021898639077e-05,0.0,2.0,2.0,0.0,0.4728551951282336,0.4728551951282336,0.0,0.0529534901803086,0.4931455017384834,0.2224035312358156,0.4831947982542931,0.0494633307061604,0.2039658733929517,1,0.0708376932383316,0.0708376932383316,0.0,2.0,2.0,0.0,165.8922813364665,165.8922813364665,0.0,1,4.905568089636134,4.905568089636134,0.0,388.0,388.0,0.0,82.01949932583446,82.01949932583446,0.0,10.44832699116686,124.6718159695156,52.12989035770804,124.39322190616826,2717.525468706662,71.72272433010119,1,0.0011745047421451,0.0011745047421451,0.0,4.0,4.0,0.0,2.8974796263937628,2.8974796263937628,0.0,1,0.079325847975525,0.079325847975525,0.0,1150.1279377446094,1150.1279377446094,0.0,1.9474376278137489,1.9474376278137489,0.0,0.1991608094131543,2.410707772882125,0.6543573010609238,2.4492243190201832,0.4281834774517364,1.576434505763553,38.99837699976814,99.95362856480408,99.95362856480408,1,0.0,0.0,0.0,7.0,3.0,3.0,9.0,0.0,7.0,0.0,0.0,0.0
1,0.5000000000000003,0.14349262199117932,6,0.55,2022-06-01 00:33:00.000,1,5.0,1,0.0083574682370866,0.0083574682370866,0.0,2.0,2.0,0.0,53.10865546314369,53.10865546314369,0.0,1,1.3815062480481757,1.3815062480481757,0.0,506.0,506.0,0.0,32.755531621484906,32.755531621484906,0.0,17.585145282010018,46.74426391900188,43.012646034069455,34.892646639953284,1850.0877188521504,23.2531764987246,1,0.0292637064366071,0.0292637064366071,0.0,106.0,106.0,0.0,0.7568168873775234,0.7568168873775234,0.0,1,0.0705326063464319,0.0705326063464319,0.0,843.9678267855802,843.9678267855802,0.0,0.6387408464842401,0.6387408464842401,0.0,0.0659945305456012,0.6831025775791841,0.2393754976508238,0.6803690076102004,0.0573006288755795,0.2798117024451836,1,0.8100058337988969,0.8100058337988969,0.0,4.0,4.0,0.0,254.2109274073837,254.2109274073837,0.0,1,31.974822908021764,31.974822908021764,0.0,3656.4748319953887,3656.4748319953887,0.0,158.08660836775826,158.08660836775826,0.0,33.820637623422066,196.29168700126283,97.98629787386312,170.42771951979023,9601.31457102543,130.7288752810597,1,0.3622723778781811,0.3622723778781811,0.0,2979.024255762256,2979.024255762256,0.0,1.55233866084459,1.55233866084459,0.0,1,0.0004045367424942,0.0004045367424942,0.0,4.0,4.0,0.0,1.050279087432907,1.050279087432907,0.0,0.2194112123847652,1.3982757222943885,0.5296980161369712,1.316525030970621,0.280579988299443,0.8818416231348958,54.39369348481336,99.95362856480408,99.95362856480408,1,1.0,0.0,1.0,46.0,20.0,20.0,18.0,15.0,15.0,32.5687,16.2844,16.2844
