Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg peak RSAM VRBA,Max peak RSAM VRBA,Std peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg drop RSAM VRBA,Max drop RSAM VRBA,Std drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg peak DSAR VRBA,Max peak DSAR VRBA,Std peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg drop DSAR VRBA,Max drop DSAR VRBA,Std drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg peak RSAM VORI,Max peak RSAM VORI,Std peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg drop RSAM VORI,Max drop RSAM VORI,Std drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg peak DSAR VORI,Max peak DSAR VORI,Std peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg drop DSAR VORI,Max drop DSAR VORI,Std drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR
1,5.871101095260485,5.871101095260485,0.0,2389.1304537896635,2389.1304537896635,0.0,49.12108747047034,49.12108747047034,0.0,2,0.00437119457455637,0.006956832504343424,0.0025856379297870546,14.0,26.0,12.0,35.37967499081105,33.30330516552878,2.0763698252822635,6.145213456977465,44.58719334602588,12.248471229772436,43.28007853157983,150.0250474665631,29.380016105918394,1,0.13109057439293859,0.13109057439293859,0.0,3003.302671934336,3003.302671934336,0.0,0.6082044394305763,0.6082044394305763,0.0,1,0.12659347403167293,0.12659347403167293,0.0,677.6590856548341,677.6590856548341,0.0,0.3377309286053741,0.3377309286053741,0.0,0.048304281704854166,0.51846804963448,0.23128948171247307,0.5210020969056061,0.053494824350824415,0.17320062903973177,1,63.879459617076805,63.879459617076805,0.0,2229.94335159614,2229.94335159614,0.0,479.0968280685401,479.0968280685401,0.0,1,0.005281357658844854,0.005281357658844854,0.0,4.0,4.0,0.0,208.48666812840125,208.48666812840125,0.0,38.14248735722469,397.90478912579397,138.10753693007595,403.1229960997315,19073.69175689229,189.59546699308513,2,0.43302695282940773,0.8636979655822827,0.430671012752875,1918.2986421706016,3832.5972843412032,1914.2986421706016,3.2933412388291385,3.5499940335093063,0.25665279468016755,1,0.07120618327929673,0.07120618327929673,0.0,520.0,520.0,0.0,2.6787061845995424,2.6787061845995424,0.0,0.382758906511294,3.0728939063406515,0.6764170646567331,2.876280252285541,0.4575400453588311,2.2793740657105603,99.95362856480408,99.95362856480408,99.95362856480408
2,1.2902480627754827,1.8382456933088136,0.547997630533331,765.7481526182028,1403.4963052364055,637.7481526182028,36.109664952655166,36.49854688019168,0.3888819275365165,1,3.4890081915591793,3.4890081915591793,0.0,2829.3868757734554,2829.3868757734554,0.0,31.869699364578153,31.869699364578153,0.0,20.985078059357377,39.39724005191623,81.50003632563964,33.99632144811799,6642.255921080581,22.914252129601724,1,0.19326461432335051,0.19326461432335051,0.0,1639.3837132307112,1639.3837132307112,0.0,0.7542681781198703,0.7542681781198703,0.0,1,0.07197324579994335,0.07197324579994335,0.0,1607.9679307462795,1607.9679307462795,0.0,0.516854340913522,0.516854340913522,0.0,0.03602341199992388,0.5864864238222653,0.21789522506429004,0.5866454030658339,0.04747832910581761,0.21192826195144998,1,92.54342351966892,92.54342351966892,0.0,3466.7718711901075,3466.7718711901075,0.0,291.3081134983639,291.3081134983639,0.0,2,4.824051664538288,8.863361993137431,4.039310328599143,401.3204023692318,776.6408047384635,375.3204023692318,182.60228980935722,166.4398896400194,16.1624001693378,48.2768130013204,234.5021182185778,138.41506276832638,214.98039809462367,19158.72960115973,112.05584472176668,1,0.5296614034782783,0.5296614034782783,0.0,1968.7971697085409,1968.7971697085409,0.0,3.5378660094737424,3.5378660094737424,0.0,1,7.632604876484095e-05,7.632604876484095e-05,0.0,2.0,2.0,0.0,1.8899529280151612,1.8899529280151612,0.0,0.4684381729697056,2.877949338635462,1.1265011486391152,2.689282640518336,1.269004837885246,1.7473761037068647,95.71064224437747,99.95362856480408,99.95362856480408
1,1.277461979585972,1.277461979585972,0.0,892.0,892.0,0.0,34.200217720809505,34.200217720809505,0.0,1,0.842544340018577,0.842544340018577,0.0,566.0,566.0,0.0,30.82987947696129,30.82987947696129,0.0,22.06674765834697,41.808089382707834,29.613130839683553,32.41134193664482,876.9375181282172,21.038768313158027,1,0.10041488798713571,0.10041488798713571,0.0,586.0,586.0,0.0,0.6186129767305434,0.6186129767305434,0.0,1,0.21982081338507964,0.21982081338507964,0.0,962.0,962.0,0.0,0.2797681948477285,0.2797681948477285,0.0,0.0585235797866565,0.4639994538213024,0.24965417042962412,0.41941132767630196,0.06232720481290381,0.143123326993735,2,3.634169159134437,7.081550856769596,3.4473816976351586,107.0,210.0,103.0,119.93279400168583,120.24568477941412,0.31289077772827767,1,35.28219139341863,35.28219139341863,0.0,4133.00887862855,4133.00887862855,0.0,84.33771183053894,84.33771183053894,0.0,73.02774269225021,134.41110476222102,114.25204986054715,103.60774430220071,13053.53089733695,40.5882545550271,1,0.0014379900914920363,0.0014379900914920363,0.0,2.0,2.0,0.0,3.214284069727482,3.214284069727482,0.0,1,0.32409100081177744,0.32409100081177744,0.0,3033.8997510451118,3033.8997510451118,0.0,2.847420510744186,2.847420510744186,0.0,0.35879255302960567,3.105438854278562,0.6967192552412943,3.014754049576432,0.48541772062398375,2.148522173728433,61.25666589380941,99.95362856480408,99.95362856480408
1,0.04480170176594811,0.04480170176594811,0.0,18.0,18.0,0.0,25.570649001868755,25.570649001868755,0.0,1,0.002174906284555078,0.002174906284555078,0.0,2.0,2.0,0.0,23.233023220881424,23.233023220881424,0.0,14.688510637757684,28.879725579352097,29.444545390275575,24.094768805976948,866.9812532399985,20.425097344506916,1,0.0009507722447522071,0.0009507722447522071,0.0,44.0,44.0,0.0,0.4984232933078015,0.4984232933078015,0.0,1,0.0014144198295956145,0.0014144198295956145,0.0,14.0,14.0,0.0,0.4254971902326556,0.4254971902326556,0.0,0.03166692675198103,0.40970464042273486,0.13035172266888573,0.4257640291163182,0.0169915716027461,0.18531969435737997,1,7.950641405862342,7.950641405862342,0.0,736.4140763307423,736.4140763307423,0.0,151.44171767812628,151.44171767812628,0.0,1,2.2716326713159845,2.2716326713159845,0.0,574.0,574.0,0.0,43.32551670970616,43.32551670970616,0.0,20.50743183482108,103.5851557653594,68.68611337026,104.93756705585464,4717.7821699122105,34.765042779796346,1,0.15937186953922078,0.15937186953922078,0.0,882.8101425885877,882.8101425885877,0.0,3.345883744916293,3.345883744916293,0.0,1,0.21467997596314836,0.21467997596314836,0.0,1276.5772559978263,1276.5772559978263,0.0,2.4946405083087484,2.4946405083087484,0.0,0.3607882268060917,3.0278064203565203,0.7655203762465761,2.9459459017679404,0.5860214464486995,2.009759615981196,32.436818919545566,99.95362856480408,99.95362856480408
1,3.5436896727383385,3.5436896727383385,0.0,2273.8015659302764,2273.8015659302764,0.0,31.826370836416544,31.826370836416544,0.0,1,3.4909660227101433,3.4909660227101433,0.0,1897.2941164204774,1897.2941164204774,0.0,24.413718340045083,24.413718340045083,0.0,42.22689206815005,38.299458403002305,218.1074505882774,28.05181852028084,47570.86000211787,21.591086091524605,1,0.10953223368282483,0.10953223368282483,0.0,3579.3441876625443,3579.3441876625443,0.0,0.5389529485859847,0.5389529485859847,0.0,1,6.62817877866706e-06,6.62817877866706e-06,0.0,4.0,4.0,0.0,0.4152996241808483,0.4152996241808483,0.0,0.04339861391331717,0.4778487629280946,0.1605186673331946,0.4865621634444002,0.025766242562424792,0.2101160977591341,1,58.14971592500112,58.14971592500112,0.0,3870.8683044752875,3870.8683044752875,0.0,217.56395001306464,217.56395001306464,0.0,1,0.11694401429872414,0.11694401429872414,0.0,10.0,10.0,0.0,151.94088402261298,151.94088402261298,0.0,115.87938877191142,212.39353185632802,476.03494603120873,175.37201979632533,226609.2698429358,124.11074523347135,2,0.2463277261818153,0.4703095580564365,0.22398183187462117,1142.0706723252154,2137.1413446504307,995.0706723252154,3.4570991311303825,3.6132229314952693,0.1561238003648866,1,0.10777805554543507,0.10777805554543507,0.0,366.0,366.0,0.0,2.6808322504616746,2.6808322504616746,0.0,4.8066833741481885,3.8451743384117205,27.532442793838264,3.2196346682592414,758.0354061959765,2.2311324108122843,99.30442847206122,99.0261998608857,99.95362856480408
1,8.375779144515967,8.375779144515967,0.0,2081.8676723612116,2081.8676723612116,0.0,35.53979971558889,35.53979971558889,0.0,1,11.977493436964302,11.977493436964302,0.0,2938.956886740177,2938.956886740177,0.0,23.56230627862459,23.56230627862459,0.0,6.538679696933047,35.05532525736527,24.874607835423774,28.344299804475526,618.7461149661258,20.962378825949703,1,0.10723461014101116,0.10723461014101116,0.0,3745.30458793745,3745.30458793745,0.0,0.49917926559304704,0.49917926559304704,0.0,1,0.0007933969462657342,0.0007933969462657342,0.0,4.0,4.0,0.0,0.2992972401142281,0.2992972401142281,0.0,0.042968715833063456,0.4318527086353454,0.18015595414749674,0.40917593331022584,0.03245616781479495,0.1958759194193638,1,0.18568506645183902,0.18568506645183902,0.0,2.0,2.0,0.0,248.21911596348568,248.21911596348568,0.0,1,81.03302512074282,81.03302512074282,0.0,3206.92121253105,3206.92121253105,0.0,164.2079008948653,164.2079008948653,0.0,20.26940833408552,212.5875437812823,71.17045902681825,198.6319460021056,5065.2342380880145,120.23456249703719,1,0.00031257532502015906,0.00031257532502015906,0.0,2.0,2.0,0.0,3.641140889582913,3.641140889582913,0.0,1,0.5780395539699419,0.5780395539699419,0.0,2586.226752776723,2586.226752776723,0.0,2.3644160646240255,2.3644160646240255,0.0,0.3755832649154813,3.0075238489764247,1.353486625004776,2.92369793118573,1.8319260440668188,1.949281902315821,96.68444238349177,99.95362856480408,99.95362856480408
2,0.023046302386628525,0.025124235427156805,0.002077933040528279,6.5,10.0,3.5,34.36792951850468,34.79671214701352,0.4287826285088414,1,2.019901014554975,2.019901014554975,0.0,1297.667315013508,1297.667315013508,0.0,26.617456939572715,26.617456939572715,0.0,139.09221085026925,63.52379558916319,1113.5097487271692,31.594952937064587,1239903.9605104432,23.567587481336602,2,0.0012704321452873257,0.0014648869490827554,0.00019445480379542968,19.17745808459756,22.354916169195118,3.177458084597559,0.4866962203662731,0.4873481256909049,0.0006519053246318296,2,0.06681513269554387,0.1330178391990145,0.06620270650347063,2143.05788799671,4272.11577599342,2129.05788799671,0.3586302347767588,0.35302647584262675,0.005603758934132036,0.04787652177176989,0.41141273215530655,0.17783969584692752,0.4083831973529955,0.03162695741892769,0.22431546472054692,1,21.708363463996818,21.708363463996818,0.0,1812.5680028936986,1812.5680028936986,0.0,250.69788941275664,250.69788941275664,0.0,1,5.8343149667852,5.8343149667852,0.0,1190.2587409784946,1190.2587409784946,0.0,164.19979719316046,164.19979719316046,0.0,244.62339799236972,269.97273202158533,1769.7287304065906,209.42629642042442,3131939.779226523,145.08589606972353,1,0.09580380033068137,0.09580380033068137,0.0,204.0,204.0,0.0,3.6076151439212962,3.6076151439212962,0.0,1,0.07679737494574823,0.07679737494574823,0.0,632.0,632.0,0.0,2.375572138962217,2.375572138962217,0.0,1.097504074129406,3.396152048579654,6.005399102493665,3.05683935278495,36.06481838023171,1.902475172354723,99.95362856480408,99.32761418965917,99.95362856480408
1,0.011846424739729855,0.011846424739729855,0.0,2.0,2.0,0.0,41.95096543038601,41.95096543038601,0.0,1,8.36450676122275,8.36450676122275,0.0,3315.5646297048543,3315.5646297048543,0.0,24.99834725248339,24.99834725248339,0.0,25.275684651381027,38.0632568112966,100.85430731904611,28.782106766938732,10171.591304804599,22.667016191360005,1,0.0007509695807424999,0.0007509695807424999,0.0,14.0,14.0,0.0,0.48910701206413,0.48910701206413,0.0,1,0.09711750304331124,0.09711750304331124,0.0,3883.325471108619,3883.325471108619,0.0,0.39198950902081875,0.39198950902081875,0.0,0.04466309625383459,0.47472004005019763,0.14006516808607217,0.4614003019191998,0.01961825131097965,0.2786763225388918,1,0.010897339054679378,0.010897339054679378,0.0,2.0,2.0,0.0,199.35872555680052,199.35872555680052,0.0,1,39.30851409328511,39.30851409328511,0.0,3226.3435188546564,3226.3435188546564,0.0,135.077935771356,135.077935771356,0.0,60.10130150328101,175.91294365051118,239.29845475916818,164.53053434222633,57263.750450125655,100.06670360443665,2,0.0009198265396876959,0.0014113870910339443,0.0004915605513462484,3.0,4.0,1.0,3.0013649924589965,3.123287520576995,0.12192252811799875,1,0.24611913730470114,0.24611913730470114,0.0,1942.197925776568,1942.197925776568,0.0,2.5011343036108933,2.5011343036108933,0.0,0.43983686729419513,2.830945500401302,0.8069106067036061,2.7243436451033323,0.6511047272107818,1.9988326831555152,99.95362856480408,99.95362856480408,99.95362856480408
2,1.9470269628482697,3.1233474198625473,1.1763204570142776,506.72787189324765,835.4557437864953,328.72787189324765,38.7484004422742,38.77742901532217,0.029028573047963135,1,0.08203986233196758,0.08203986233196758,0.0,64.0,64.0,0.0,27.889964715495232,27.889964715495232,0.0,5.428879081342105,34.86423380857651,12.845977307848003,31.484824792492173,165.0191329937458,26.09878036510404,2,0.019696090914242848,0.035923508232696966,0.016227417318454118,1481.3079012632465,2747.8465344854653,1266.5386332222188,0.4465779225769954,0.4513149296713267,0.00473700709433128,1,0.030996876342883617,0.030996876342883617,0.0,1264.1499984093189,1264.1499984093189,0.0,0.3818689924220279,0.3818689924220279,0.0,0.029819775686190573,0.42332005992798283,0.1087498277330981,0.4242346807759258,0.011826525031978513,0.23916630605880065,1,8.569552127996161,8.569552127996161,0.0,212.0,212.0,0.0,262.16398927114346,262.16398927114346,0.0,1,18.623311225134245,18.623311225134245,0.0,2246.996694442279,2246.996694442279,0.0,202.13362688590658,202.13362688590658,0.0,29.511885031595114,226.01556902193403,60.53073256556459,218.03369814773453,3663.969584923902,136.97002698652145,2,0.035164080333361714,0.058508467167254,0.023344386833892283,73.0,124.0,51.0,4.138596031400571,4.173643272225943,0.03504724082537258,1,0.6269838832462677,0.6269838832462677,0.0,4090.220061038327,4090.220061038327,0.0,3.4765649073289304,3.4765649073289304,0.0,0.47878078810420216,3.8923400028111423,0.8573127214585552,3.806191099971671,0.7349851023746742,2.5823261136074867,99.95362856480408,99.95362856480408,99.95362856480408
1,18.69252025405841,18.69252025405841,0.0,3228.893037159944,3228.893037159944,0.0,47.558139263662326,47.558139263662326,0.0,1,1.2023404353285656,1.2023404353285656,0.0,941.9347906095276,941.9347906095276,0.0,26.370834655432724,26.370834655432724,0.0,107.35483519659486,65.7788201402265,898.5056278051042,31.167760587366743,807312.3631974444,24.2158290920764,1,0.14702831706311725,0.14702831706311725,0.0,3144.744809270821,3144.744809270821,0.0,0.7319093679648423,0.7319093679648423,0.0,1,0.025361497663424104,0.025361497663424104,0.0,1065.9051553938984,1065.9051553938984,0.0,0.5507760240908808,0.5507760240908808,0.0,0.05863143883639884,0.658250576189327,0.2526437499357732,0.6233465921191821,0.06382886438160949,0.3037263414209118,1,8.011781631367626,8.011781631367626,0.0,642.7970065245675,642.7970065245675,0.0,96.44976841781994,96.44976841781994,0.0,1,28.17480824909636,28.17480824909636,0.0,2940.00236928677,2940.00236928677,0.0,58.63035563783362,58.63035563783362,0.0,234.3733727811081,134.5210998252951,1981.3228445894279,76.7640527224307,3925640.214491942,50.22676221978674,1,0.5008980246932926,0.5008980246932926,0.0,3111.7807262520037,3111.7807262520037,0.0,3.3156301321904604,3.3156301321904604,0.0,1,0.10869426498763302,0.10869426498763302,0.0,868.7894080858973,868.7894080858973,0.0,2.7817617515063287,2.7817617515063287,0.0,0.44897906039084085,3.0485692749128868,1.1389328413633395,2.916975836727348,1.29716801713597,1.5673217174328244,99.95362856480408,99.95362856480408,99.95362856480408
1,9.975034786696433,9.975034786696433,0.0,2756.4341444742095,2756.4341444742095,0.0,37.40494377839437,37.40494377839437,0.0,1,3.5839424156464332,3.5839424156464332,0.0,1982.2273438549535,1982.2273438549535,0.0,27.429908991697936,27.429908991697936,0.0,15.843481935458806,36.80547142031451,66.39487453596693,30.314259665727207,4408.279364646791,24.932321334368684,1,0.016473738941228888,0.016473738941228888,0.0,1307.35477892699,1307.35477892699,0.0,0.5128495876373599,0.5128495876373599,0.0,1,0.005301629306890265,0.005301629306890265,0.0,91.56579169246329,91.56579169246329,0.0,0.415113028147297,0.415113028147297,0.0,0.03218884997903334,0.49306237901519123,0.13460569182177964,0.4952515992966023,0.018118692270819914,0.2792691589081496,1,21.85542755055772,21.85542755055772,0.0,2463.695598410178,2463.695598410178,0.0,99.87300252403017,99.87300252403017,0.0,1,1.3193257562265472,1.3193257562265472,0.0,269.77270911651,269.77270911651,0.0,66.21280130560032,66.21280130560032,0.0,73.50210186921096,117.04361177938469,300.6965689750868,83.432467678427,90418.42659338914,57.62561008663134,1,0.14285410178065083,0.14285410178065083,0.0,1606.397760144448,1606.397760144448,0.0,2.94129231044003,2.94129231044003,0.0,1,0.32710784517714053,0.32710784517714053,0.0,2427.1258898373567,2427.1258898373567,0.0,2.5196844627696526,2.5196844627696526,0.0,0.4721531049738646,2.854287104055654,1.257355872992138,2.770481535931405,1.5809437913478213,1.642336676112587,99.95362856480408,88.70855552979364,99.95362856480408
1,0.06927741651109898,0.06927741651109898,0.0,6.0,6.0,0.0,32.25960413224331,32.25960413224331,0.0,1,1.0845066500988025,1.0845066500988025,0.0,1498.2484869824766,1498.2484869824766,0.0,27.10087641800689,27.10087641800689,0.0,28.821091280370247,37.755562912203644,93.73141329091723,28.41740260479803,8785.577837512736,24.944484422858274,1,0.04778065577863583,0.04778065577863583,0.0,3606.244861777709,3606.244861777709,0.0,0.538964635836894,0.538964635836894,0.0,1,7.661122708002566e-06,7.661122708002566e-06,0.0,2.0,2.0,0.0,0.4858809922058033,0.4858809922058033,0.0,0.030713065577636735,0.4916939674476318,0.12421936932415265,0.5141051789940727,0.015430451715290235,0.2411353544262635,1,46.303054215187956,46.303054215187956,0.0,3108.3753293807044,3108.3753293807044,0.0,138.28003047864738,138.28003047864738,0.0,1,1.4038905738791527,1.4038905738791527,0.0,190.0,190.0,0.0,76.25120919126547,76.25120919126547,0.0,36.787629293284866,119.38666449635649,131.83139032108966,106.71615084539508,17379.515473991494,65.91336170452365,2,0.21852828338846342,0.43511462551160607,0.21658634212314265,1456.8228738792632,2904.6457477585263,1447.8228738792632,3.240847916137035,3.3000922886125434,0.05924437247550807,2,0.00705125467965062,0.009123244090892602,0.002071989411241981,30.0,52.0,22.0,2.386275911494964,2.2214848467941435,0.1647910647008204,0.3544542341766378,3.036723999537424,0.6773757383131812,2.9664821470997453,0.4588378908553273,2.0240934243059034,99.95362856480408,99.95362856480408,99.95362856480408
1,0.001606503702333839,0.001606503702333839,0.0,4.0,4.0,0.0,36.31331785475272,36.31331785475272,0.0,1,0.03692781541085566,0.03692781541085566,0.0,46.0,46.0,0.0,31.159660005132935,31.159660005132935,0.0,3.9960621267415393,34.65357928423739,8.435175816008718,32.727367762120295,71.15219104697834,28.74680720617134,1,0.04840800175471638,0.04840800175471638,0.0,2638.8648361345513,2638.8648361345513,0.0,0.6025093158171628,0.6025093158171628,0.0,1,0.006593663144913164,0.006593663144913164,0.0,70.0,70.0,0.0,0.5195714757206901,0.5195714757206901,0.0,0.02660055250141659,0.5617908668688797,0.10963966309873968,0.573509576619636,0.01202085572440514,0.3486374208197173,1,46.920224604897555,46.920224604897555,0.0,4152.803196335453,4152.803196335453,0.0,176.6048015096568,176.6048015096568,0.0,2,1.3680485709943753,2.5493806888787844,1.1813321178844092,95.0,188.0,93.0,126.81260474155508,123.94063257835091,2.8719721632041626,19.96057981342591,159.63471252021907,46.177281177805476,153.45471010175996,2132.341296974108,90.33056543432055,1,0.3871584596039619,0.3871584596039619,0.0,4077.1454656725437,4077.1454656725437,0.0,3.9881000390104333,3.9881000390104333,0.0,1,0.002557975260271572,0.002557975260271572,0.0,6.0,6.0,0.0,3.5314176359589693,3.5314176359589693,0.0,0.4050595137655476,3.8414888497431456,0.7379367902632394,3.754471224547333,0.5445507064240122,2.7189123078834325,99.95362856480408,99.95362856480408,99.95362856480408
2,3.7086402713502444,7.332777406814266,3.6241371354640215,1042.5131551499783,2072.0263102999565,1029.5131551499783,47.655240709681635,49.17047390734769,1.5152331976660562,2,2.699251546583053,5.31814496655322,2.618893419970167,1033.1841744461358,2022.3683488922716,989.1841744461358,40.70558113567387,39.57346577081431,1.1321153648595583,6.466694679351098,46.147075510709456,18.094291906035313,43.57348911135519,327.40339958081506,32.053537721818635,1,0.005961731924898017,0.005961731924898017,0.0,128.0,128.0,0.0,0.6162768849746437,0.6162768849746437,0.0,1,0.011275475886102004,0.011275475886102004,0.0,202.0,202.0,0.0,0.4918954821254088,0.4918954821254088,0.0,0.029278938480500803,0.5388484047755376,0.11101609703494736,0.554468077959088,0.012324573800872849,0.323273387405869,1,76.43784081293319,76.43784081293319,0.0,2108.5117416407224,2108.5117416407224,0.0,488.5894385349572,488.5894385349572,0.0,1,24.489427617144315,24.489427617144315,0.0,720.0,720.0,0.0,343.29544829690883,343.29544829690883,0.0,42.46382981592186,406.402601607903,145.20768285971252,404.88574226104686,21085.271161486846,163.25332731082867,1,0.8497546459334777,0.8497546459334777,0.0,2164.2203741089083,2164.2203741089083,0.0,3.899699281571867,3.899699281571867,0.0,1,0.04364212406468626,0.04364212406468626,0.0,66.0,66.0,0.0,2.890509801887448,2.890509801887448,0.0,0.42099516822168853,3.567773701205054,1.1939651421432529,3.336993397394063,1.4255527606531582,2.186858507478676,99.95362856480408,99.95362856480408,99.95362856480408
1,3.2599801563065753,3.2599801563065753,0.0,2227.6057088640305,2227.6057088640305,0.0,44.3404687800097,44.3404687800097,0.0,1,0.3017614449755257,0.3017614449755257,0.0,96.0,96.0,0.0,32.82509266923964,32.82509266923964,0.0,5.437579736036679,42.470157848726615,21.47932587842645,40.68239785676036,461.36144019164027,30.67680794632406,1,0.000553382039131356,0.000553382039131356,0.0,18.0,18.0,0.0,0.81346701365676,0.81346701365676,0.0,1,0.007983990765279003,0.007983990765279003,0.0,184.0,184.0,0.0,0.5697160261771013,0.5697160261771013,0.0,0.034992619116358835,0.6235746545152913,0.1510895648964342,0.617396384965561,0.022828056620593798,0.36892687412940023,1,36.135240037661674,36.135240037661674,0.0,1562.2213428967996,1562.2213428967996,0.0,477.373856111171,477.373856111171,0.0,1,18.4031770176515,18.4031770176515,0.0,658.0,658.0,0.0,315.5315681322242,315.5315681322242,0.0,31.33595581406416,415.5810064339999,108.00843336172265,409.4968856215945,11665.821677253682,259.56034898892125,1,0.470351310983367,0.470351310983367,0.0,3511.67542536248,3511.67542536248,0.0,3.286041098548579,3.286041098548579,0.0,1,0.004138501785177606,0.004138501785177606,0.0,10.0,10.0,0.0,2.5405612695827933,2.5405612695827933,0.0,0.3147097150253836,3.0923484959233782,0.6805142427724197,3.046909698684899,0.46309963461611975,2.0214701240904285,99.95362856480408,99.95362856480408,99.95362856480408
2,0.08153020690619073,0.13257148847502975,0.051041281568839025,25.5,49.0,23.5,34.61558081505318,36.55985730363456,1.9442764885813766,1,0.013915148654273679,0.013915148654273679,0.0,8.0,8.0,0.0,27.586482987058936,27.586482987058936,0.0,3.922979242538188,33.02812567542163,6.993282846667547,31.31987009207375,48.90600497349456,25.698415504204092,1,0.2505670880459099,0.2505670880459099,0.0,3083.677940535838,3083.677940535838,0.0,0.7781731701480243,0.7781731701480243,0.0,1,0.03898374161610074,0.03898374161610074,0.0,1054.8057794230435,1054.8057794230435,0.0,0.45558039264616157,0.45558039264616157,0.0,0.0255208356247516,0.6125859901198071,0.20743349766926394,0.6106316209697751,0.04302865595530453,0.2694132854403975,1,0.5023105243363943,0.5023105243363943,0.0,4.0,4.0,0.0,378.70914744248637,378.70914744248637,0.0,2,0.1316550772665579,0.14566406477828764,0.014008987511729742,4.0,4.0,0.0,276.537762956016,255.33837284748407,21.199390108531972,31.7739037362103,332.75565500180625,80.32787004447485,324.7997846331004,6452.566705882039,216.63752780887773,2,0.0027080082847095177,0.0037341627913827224,0.0010261545066732047,5.5,6.0,0.5,2.5908260102142378,2.96647337981031,0.37564736959607226,2,0.04235075472658678,0.08435363599812895,0.04200288127154217,786.5098671119133,1571.0197342238266,784.5098671119133,1.5961024377929116,1.5611958549970824,0.034906582795829255,0.27431251493852477,2.0831507214371032,0.7599856938170044,1.8582746817960905,0.5775782548065136,1.2920084002408028,99.95362856480408,99.95362856480408,99.95362856480408
